#{"t_start": 1760706908.3570316, "env_id": "CartPole-v1"}
r,l,t
53.0,53,264.923972
28.0,28,264.947629
74.0,74,265.009153
12.0,12,265.019331
48.0,48,265.061422
11.0,11,265.06972
93.0,93,265.155481
86.0,86,265.228528
156.0,156,265.367908
51.0,51,265.410468
82.0,82,265.478951
87.0,87,265.555368
42.0,42,265.587228
45.0,45,265.624173
19.0,19,265.63643
28.0,28,265.65706
49.0,49,265.698724
14.0,14,265.708786
93.0,93,265.782778
42.0,42,265.819839
19.0,19,265.834812
114.0,114,265.945569
25.0,25,265.966415
107.0,107,266.056803
32.0,32,266.083488
45.0,45,266.122466
54.0,54,266.171522
53.0,53,266.213765
56.0,56,266.262204
30.0,30,266.291994
48.0,48,266.332991
131.0,131,266.467622
15.0,15,266.483738
223.0,223,266.679768
37.0,37,266.711185
17.0,17,266.725251
49.0,49,266.767938
58.0,58,266.820203
54.0,54,266.864466
33.0,33,266.892307
30.0,30,266.924723
59.0,59,266.979513
30.0,30,267.006567
25.0,25,267.027762
76.0,76,267.093145
17.0,17,267.107216
62.0,62,267.165589
83.0,83,267.235522
32.0,32,267.262516
15.0,15,267.277336
46.0,46,267.319251
86.0,86,267.393408
107.0,107,267.491899
16.0,16,267.507267
101.0,101,267.594254
18.0,18,267.610824
88.0,88,267.685068
110.0,110,267.777916
32.0,32,267.80479
13.0,13,267.814229
46.0,46,267.857264
103.0,103,267.959559
90.0,90,268.038934
123.0,123,268.149981
129.0,129,268.260808
89.0,89,268.341776
17.0,17,268.358338
11.0,11,268.365908
17.0,17,268.382437
106.0,106,268.472807
35.0,35,268.506203
90.0,90,268.583474
86.0,86,268.657476
122.0,122,268.761909
49.0,49,268.804028
156.0,156,268.936378
40.0,40,268.979712
99.0,99,269.06296
105.0,105,269.154991
57.0,57,269.200716
62.0,62,269.253464
44.0,44,269.294538
23.0,23,269.315542
25.0,25,269.337911
30.0,30,269.365383
50.0,50,269.408162
52.0,52,269.454556
66.0,66,269.514122
63.0,63,269.572176
94.0,94,269.652552
44.0,44,269.691841
33.0,33,269.719457
25.0,25,269.743155
43.0,43,269.777006
28.0,28,269.80334
64.0,64,269.858717
80.0,80,269.926346
84.0,84,270.010915
14.0,14,270.023777
26.0,26,270.046354
104.0,104,270.136243
74.0,74,270.199821
56.0,56,270.247708
160.0,160,270.392504
11.0,11,270.402177
78.0,78,270.469059
77.0,77,270.536841
85.0,85,270.612655
124.0,124,270.722722
31.0,31,270.74667
40.0,40,270.781235
36.0,36,270.810986
136.0,136,270.928965
20.0,20,270.947348
56.0,56,270.997335
120.0,120,271.137131
42.0,42,271.194623
65.0,65,271.273097
58.0,58,271.341963
48.0,48,271.396513
39.0,39,271.435915
165.0,165,271.630669
34.0,34,271.665232
23.0,23,271.689579
24.0,24,271.716491
120.0,120,271.849617
90.0,90,271.946971
66.0,66,272.015749
38.0,38,272.057208
30.0,30,272.091635
26.0,26,272.121032
116.0,116,272.242811
67.0,67,272.318866
25.0,25,272.344432
28.0,28,272.378803
121.0,121,272.529724
71.0,71,272.609885
45.0,45,272.658938
53.0,53,272.726606
100.0,100,272.841655
81.0,81,272.949935
107.0,107,273.070496
124.0,124,273.193349
34.0,34,273.220887
85.0,85,273.301257
120.0,120,273.406006
34.0,34,273.432529
12.0,12,273.443132
49.0,49,273.484817
94.0,94,273.573534
67.0,67,273.632117
53.0,53,273.6791
15.0,15,273.692528
39.0,39,273.723791
37.0,37,273.757371
38.0,38,273.792586
39.0,39,273.828874
34.0,34,273.857671
12.0,12,273.867757
12.0,12,273.877446
107.0,107,273.970339
171.0,171,274.135329
12.0,12,274.146866
178.0,178,274.32081
69.0,69,274.384731
104.0,104,274.480536
122.0,122,274.58988
104.0,104,274.682552
45.0,45,274.721086
30.0,30,274.748242
71.0,71,274.810817
65.0,65,274.867882
80.0,80,274.939751
31.0,31,274.96603
108.0,108,275.057075
87.0,87,275.130797
11.0,11,275.140988
37.0,37,275.171964
67.0,67,275.241083
34.0,34,275.278878
139.0,139,275.410769
115.0,115,275.519583
150.0,150,275.657597
104.0,104,275.750798
33.0,33,275.778717
75.0,75,275.845421
39.0,39,275.877516
12.0,12,275.888127
66.0,66,275.94924
63.0,63,276.007369
156.0,156,276.143605
19.0,19,276.157844
74.0,74,276.227401
40.0,40,276.267722
45.0,45,276.313446
21.0,21,276.330674
55.0,55,276.380657
80.0,80,276.454162
113.0,113,276.556032
14.0,14,276.570417
89.0,89,276.654995
27.0,27,276.680611
14.0,14,276.691814
161.0,161,276.8416
127.0,127,276.959754
19.0,19,276.978789
136.0,136,277.111
66.0,66,277.175187
121.0,121,277.301004
16.0,16,277.314246
131.0,131,277.433379
115.0,115,277.53325
154.0,154,277.67305
141.0,141,277.803105
52.0,52,277.850974
86.0,86,277.932656
14.0,14,277.943799
17.0,17,277.958449
47.0,47,278.002249
20.0,20,278.019906
23.0,23,278.041112
74.0,74,278.108223
26.0,26,278.133716
16.0,16,278.148632
73.0,73,278.215518
13.0,13,278.226215
31.0,31,278.253934
30.0,30,278.291541
52.0,52,278.340935
137.0,137,278.465462
76.0,76,278.535686
75.0,75,278.605816
158.0,158,278.750357
77.0,77,278.816814
11.0,11,278.82716
87.0,87,278.906651
17.0,17,278.920828
34.0,34,278.954004
112.0,112,279.056443
125.0,125,279.175877
84.0,84,279.253186
12.0,12,279.264168
12.0,12,279.276906
48.0,48,279.332735
26.0,26,279.3537
193.0,193,279.535496
13.0,13,279.545265
13.0,13,279.557924
183.0,183,279.734089
160.0,160,279.880115
69.0,69,279.943242
122.0,122,280.057795
21.0,21,280.075336
15.0,15,280.088698
148.0,148,280.222158
86.0,86,280.302366
156.0,156,280.455099
25.0,25,280.477443
216.0,216,280.682722
24.0,24,280.705203
12.0,12,280.715744
140.0,140,280.843658
171.0,171,281.005511
32.0,32,281.035659
12.0,12,281.046201
42.0,42,281.086035
155.0,155,281.234905
213.0,213,281.451987
67.0,67,281.511395
72.0,72,281.578977
80.0,80,281.651254
74.0,74,281.722713
147.0,147,281.853408
13.0,13,281.864934
21.0,21,281.883907
105.0,105,281.982124
123.0,123,282.09913
58.0,58,282.154697
59.0,59,282.208815
12.0,12,282.22033
243.0,243,282.465482
16.0,16,282.479248
12.0,12,282.489095
45.0,45,282.528747
21.0,21,282.547395
27.0,27,282.572812
16.0,16,282.587055
132.0,132,282.710262
26.0,26,282.736672
29.0,29,282.762711
132.0,132,282.890528
173.0,173,283.074204
214.0,214,283.346742
74.0,74,283.430439
98.0,98,283.548633
15.0,15,283.567513
75.0,75,283.652143
150.0,150,283.824802
147.0,147,283.994173
157.0,157,284.168839
16.0,16,284.186504
108.0,108,284.311241
166.0,166,284.540876
11.0,11,284.559331
144.0,144,284.754183
12.0,12,284.768325
19.0,19,284.792467
25.0,25,284.822778
32.0,32,284.867498
61.0,61,284.949181
19.0,19,284.974771
138.0,138,285.126909
31.0,31,285.153976
34.0,34,285.187747
50.0,50,285.231175
25.0,25,285.256902
16.0,16,285.272237
26.0,26,285.297384
182.0,182,285.479291
23.0,23,285.499447
22.0,22,285.52119
16.0,16,285.537317
46.0,46,285.57811
83.0,83,285.667681
132.0,132,285.795573
57.0,57,285.846985
172.0,172,286.009767
28.0,28,286.035721
61.0,61,286.095667
107.0,107,286.198071
32.0,32,286.226442
178.0,178,286.399238
11.0,11,286.409896
50.0,50,286.454601
19.0,19,286.471949
57.0,57,286.526118
108.0,108,286.636583
35.0,35,286.674752
32.0,32,286.703661
214.0,214,286.902134
13.0,13,286.916412
164.0,164,287.075345
15.0,15,287.088663
163.0,163,287.247757
87.0,87,287.333972
154.0,154,287.476805
164.0,164,287.629832
48.0,48,287.685898
61.0,61,287.744519
62.0,62,287.802122
23.0,23,287.823744
63.0,63,287.885054
31.0,31,287.91196
51.0,51,287.96223
41.0,41,287.99995
68.0,68,288.06526
166.0,166,288.230593
92.0,92,288.320782
82.0,82,288.395699
121.0,121,288.51486
12.0,12,288.526005
34.0,34,288.555248
24.0,24,288.576473
169.0,169,288.749839
18.0,18,288.768564
40.0,40,288.807977
16.0,16,288.822455
65.0,65,288.882696
208.0,208,289.087504
10.0,10,289.09894
57.0,57,289.157181
211.0,211,289.36908
16.0,16,289.383712
32.0,32,289.413781
17.0,17,289.429774
34.0,34,289.459256
190.0,190,289.64571
26.0,26,289.669289
27.0,27,289.696368
38.0,38,289.744646
36.0,36,289.780834
110.0,110,289.886501
22.0,22,289.907139
42.0,42,289.945392
16.0,16,289.960332
35.0,35,289.993335
70.0,70,290.056919
76.0,76,290.130946
17.0,17,290.149003
63.0,63,290.208828
121.0,121,290.333948
39.0,39,290.368858
218.0,218,290.579555
55.0,55,290.635123
70.0,70,290.701041
19.0,19,290.718446
15.0,15,290.732078
184.0,184,290.921946
20.0,20,290.941582
133.0,133,291.063206
170.0,170,291.227091
272.0,272,291.49244
321.0,321,291.804085
49.0,49,291.849525
13.0,13,291.861743
17.0,17,291.875927
235.0,235,292.101695
242.0,242,292.34413
51.0,51,292.391716
340.0,340,292.717403
103.0,103,292.825985
334.0,334,293.154138
30.0,30,293.182745
118.0,118,293.306918
63.0,63,293.367942
94.0,94,293.460503
194.0,194,293.643961
47.0,47,293.688018
41.0,41,293.727177
35.0,35,293.760556
156.0,156,293.919055
18.0,18,293.937213
59.0,59,293.994599
352.0,352,294.341783
284.0,284,294.619627
20.0,20,294.639257
36.0,36,294.675181
199.0,199,294.879954
14.0,14,294.895134
10.0,10,294.903336
296.0,296,295.296252
31.0,31,295.33604
39.0,39,295.386167
30.0,30,295.420111
355.0,355,295.873822
189.0,189,296.112073
20.0,20,296.135508
40.0,40,296.183925
14.0,14,296.202258
289.0,289,296.578953
294.0,294,297.006468
13.0,13,297.026967
15.0,15,297.046288
16.0,16,297.066472
228.0,228,297.313069
263.0,263,297.572958
112.0,112,297.683298
22.0,22,297.707695
28.0,28,297.735083
71.0,71,297.805716
11.0,11,297.816745
13.0,13,297.82807
11.0,11,297.838162
140.0,140,297.972426
95.0,95,298.074896
185.0,185,298.254641
15.0,15,298.269757
149.0,149,298.413042
182.0,182,298.595213
141.0,141,298.738194
15.0,15,298.753989
141.0,141,298.89212
145.0,145,299.036937
170.0,170,299.217661
158.0,158,299.37643
144.0,144,299.518836
140.0,140,299.660633
118.0,118,299.782797
15.0,15,299.795514
50.0,50,299.844955
30.0,30,299.873418
13.0,13,299.887697
10.0,10,299.895921
135.0,135,300.029494
12.0,12,300.04054
45.0,45,300.086506
13.0,13,300.104287
135.0,135,300.240968
126.0,126,300.372222
140.0,140,300.516877
12.0,12,300.528697
14.0,14,300.541834
13.0,13,300.553842
10.0,10,300.56425
21.0,21,300.585263
33.0,33,300.616953
129.0,129,300.747286
13.0,13,300.759699
29.0,29,300.787029
128.0,128,300.913532
126.0,126,301.044309
132.0,132,301.193571
10.0,10,301.202412
133.0,133,301.340909
15.0,15,301.356165
38.0,38,301.402133
148.0,148,301.55032
12.0,12,301.561981
18.0,18,301.578744
130.0,130,301.710863
15.0,15,301.724138
12.0,12,301.73701
12.0,12,301.748923
139.0,139,301.883644
134.0,134,302.01911
13.0,13,302.030288
28.0,28,302.060161
17.0,17,302.079377
23.0,23,302.106345
13.0,13,302.119866
19.0,19,302.14662
13.0,13,302.167452
24.0,24,302.192957
16.0,16,302.209934
17.0,17,302.227446
15.0,15,302.244543
11.0,11,302.256975
17.0,17,302.276311
123.0,123,302.400201
18.0,18,302.416182
131.0,131,302.545695
130.0,130,302.674618
23.0,23,302.695007
15.0,15,302.712046
21.0,21,302.734169
18.0,18,302.752462
13.0,13,302.764529
19.0,19,302.784822
16.0,16,302.800622
18.0,18,302.817754
11.0,11,302.828671
18.0,18,302.850304
122.0,122,302.982702
26.0,26,303.010299
11.0,11,303.019138
19.0,19,303.037686
117.0,117,303.161988
23.0,23,303.201182
23.0,23,303.225581
121.0,121,303.353183
17.0,17,303.36995
125.0,125,303.498312
18.0,18,303.515725
36.0,36,303.550373
24.0,24,303.573677
42.0,42,303.614598
132.0,132,303.744815
15.0,15,303.757825
11.0,11,303.769206
25.0,25,303.793985
15.0,15,303.808008
13.0,13,303.819118
21.0,21,303.841496
13.0,13,303.852719
125.0,125,303.976944
114.0,114,304.089667
128.0,128,304.226084
25.0,25,304.251227
130.0,130,304.382977
15.0,15,304.397517
111.0,111,304.509729
15.0,15,304.524958
28.0,28,304.553783
121.0,121,304.678663
130.0,130,304.804748
14.0,14,304.818381
126.0,126,304.944362
24.0,24,304.969119
127.0,127,305.096013
23.0,23,305.11866
110.0,110,305.226466
14.0,14,305.250196
21.0,21,305.273427
33.0,33,305.309614
45.0,45,305.354402
131.0,131,305.481974
21.0,21,305.503003
13.0,13,305.515634
16.0,16,305.53094
33.0,33,305.562387
19.0,19,305.581063
16.0,16,305.597616
28.0,28,305.625846
129.0,129,305.754556
124.0,124,305.890018
129.0,129,306.021379
17.0,17,306.039445
124.0,124,306.163247
130.0,130,306.306514
133.0,133,306.436569
32.0,32,306.468234
122.0,122,306.593775
124.0,124,306.718525
123.0,123,306.844121
126.0,126,306.968502
12.0,12,306.980476
18.0,18,306.998542
132.0,132,307.132833
17.0,17,307.151915
119.0,119,307.352239
124.0,124,307.512318
24.0,24,307.540783
12.0,12,307.557745
121.0,121,307.712037
122.0,122,307.858491
13.0,13,307.875785
16.0,16,307.89437
127.0,127,308.053842
129.0,129,308.213704
131.0,131,308.382779
121.0,121,308.569314
130.0,130,308.743119
33.0,33,308.788126
125.0,125,308.970983
124.0,124,309.147494
131.0,131,309.281117
18.0,18,309.301187
12.0,12,309.312444
117.0,117,309.43189
129.0,129,309.56694
137.0,137,309.706754
127.0,127,309.835093
31.0,31,309.866324
13.0,13,309.879067
131.0,131,310.014108
120.0,120,310.140112
123.0,123,310.268678
128.0,128,310.405665
135.0,135,310.555247
115.0,115,310.673826
129.0,129,310.809144
120.0,120,310.934702
123.0,123,311.060552
128.0,128,311.18886
123.0,123,311.320856
132.0,132,311.454626
137.0,137,311.605254
126.0,126,311.737064
128.0,128,311.870513
134.0,134,312.012728
135.0,135,312.15249
137.0,137,312.300769
121.0,121,312.432954
127.0,127,312.574615
127.0,127,312.709612
121.0,121,312.834336
125.0,125,312.967102
125.0,125,313.096889
118.0,118,313.21952
124.0,124,313.351597
127.0,127,313.482759
151.0,151,313.648193
122.0,122,313.777475
147.0,147,313.928448
139.0,139,314.075857
135.0,135,314.222529
15.0,15,314.237983
138.0,138,314.393808
130.0,130,314.524692
145.0,145,314.683211
132.0,132,314.823908
139.0,139,314.968429
231.0,231,315.20802
141.0,141,315.360678
140.0,140,315.508224
9.0,9,315.51965
137.0,137,315.67249
142.0,142,315.825383
142.0,142,315.984797
139.0,139,316.126415
151.0,151,316.283049
137.0,137,316.433833
142.0,142,316.587046
133.0,133,316.738782
152.0,152,316.904435
166.0,166,317.083968
155.0,155,317.248997
157.0,157,317.420844
165.0,165,317.589787
44.0,44,317.634006
149.0,149,317.805041
154.0,154,317.966599
267.0,267,318.249469
192.0,192,318.459371
177.0,177,318.64739
157.0,157,318.826173
167.0,167,319.005327
14.0,14,319.018046
191.0,191,319.269766
150.0,150,319.478926
139.0,139,319.662876
141.0,141,319.875341
193.0,193,320.12395
149.0,149,320.320014
128.0,128,320.502847
146.0,146,320.714084
139.0,139,320.928699
124.0,124,321.110113
121.0,121,321.239617
126.0,126,321.380116
126.0,126,321.516704
136.0,136,321.666771
124.0,124,321.805659
137.0,137,321.966952
147.0,147,322.127407
131.0,131,322.268691
128.0,128,322.407838
139.0,139,322.556056
137.0,137,322.70283
127.0,127,322.84224
137.0,137,322.997613
118.0,118,323.123813
137.0,137,323.272374
137.0,137,323.423523
118.0,118,323.548296
114.0,114,323.667573
131.0,131,323.808808
116.0,116,323.939301
123.0,123,324.078776
113.0,113,324.207097
117.0,117,324.339396
117.0,117,324.468803
127.0,127,324.608552
113.0,113,324.732433
124.0,124,324.868167
125.0,125,325.011493
111.0,111,325.130685
129.0,129,325.26782
109.0,109,325.385567
121.0,121,325.511979
117.0,117,325.63772
118.0,118,325.760894
118.0,118,325.891683
38.0,38,325.930853
119.0,119,326.070165
116.0,116,326.203799
112.0,112,326.328832
117.0,117,326.455052
112.0,112,326.578487
119.0,119,326.704612
114.0,114,326.828767
113.0,113,326.954358
118.0,118,327.087843
112.0,112,327.20949
113.0,113,327.335801
108.0,108,327.467804
115.0,115,327.608247
114.0,114,327.736576
126.0,126,327.880711
108.0,108,328.001856
115.0,115,328.13859
117.0,117,328.266247
119.0,119,328.396897
111.0,111,328.517315
113.0,113,328.636592
104.0,104,328.747209
110.0,110,328.865292
121.0,121,328.999746
11.0,11,329.008907
109.0,109,329.137876
115.0,115,329.258156
117.0,117,329.390792
119.0,119,329.520916
118.0,118,329.651316
115.0,115,329.775878
126.0,126,329.915694
122.0,122,330.05334
129.0,129,330.204952
114.0,114,330.333422
114.0,114,330.462348
113.0,113,330.584187
125.0,125,330.717973
113.0,113,330.843747
127.0,127,330.981162
132.0,132,331.157143
105.0,105,331.324885
113.0,113,331.500837
131.0,131,331.682085
129.0,129,331.857035
113.0,113,332.011212
113.0,113,332.175426
131.0,131,332.386841
110.0,110,332.56013
125.0,125,332.743306
135.0,135,332.966374
107.0,107,333.128254
107.0,107,333.250135
118.0,118,333.39759
113.0,113,333.521941
123.0,123,333.666923
121.0,121,333.80173
107.0,107,333.921223
120.0,120,334.054636
127.0,127,334.194814
169.0,169,334.397592
117.0,117,334.528691
120.0,120,334.665113
112.0,112,334.791456
123.0,123,334.933834
118.0,118,335.066432
111.0,111,335.192028
134.0,134,335.350502
126.0,126,335.500772
125.0,125,335.634014
123.0,123,335.767713
116.0,116,335.895806
113.0,113,336.0181
170.0,170,336.202691
118.0,118,336.341865
266.0,266,336.650104
129.0,129,336.797455
133.0,133,336.946888
127.0,127,337.088985
143.0,143,337.250039
131.0,131,337.396549
129.0,129,337.552919
123.0,123,337.687499
127.0,127,337.830358
132.0,132,337.976807
134.0,134,338.123039
123.0,123,338.25385
147.0,147,338.424099
120.0,120,338.568319
150.0,150,338.734795
119.0,119,338.866973
137.0,137,339.027968
124.0,124,339.167155
122.0,122,339.305232
117.0,117,339.436429
145.0,145,339.609787
142.0,142,339.768079
127.0,127,339.915661
147.0,147,340.081595
131.0,131,340.229608
124.0,124,340.372816
113.0,113,340.502515
117.0,117,340.637389
126.0,126,340.771746
130.0,130,340.91632
146.0,146,341.073793
109.0,109,341.194804
122.0,122,341.333895
111.0,111,341.45945
132.0,132,341.618827
124.0,124,341.757064
124.0,124,341.9008
125.0,125,342.042283
116.0,116,342.171065
120.0,120,342.308926
126.0,126,342.449922
116.0,116,342.588826
116.0,116,342.71788
125.0,125,342.858352
110.0,110,342.986836
133.0,133,343.162048
130.0,130,343.359924
129.0,129,343.538495
133.0,133,343.736646
121.0,121,343.903332
110.0,110,344.051894
120.0,120,344.210057
131.0,131,344.390524
144.0,144,344.609639
123.0,123,344.816658
129.0,129,345.019577
135.0,135,345.188495
155.0,155,345.366281
144.0,144,345.526802
145.0,145,345.686649
122.0,122,345.83122
126.0,126,345.977429
159.0,159,346.157532
154.0,154,346.332485
151.0,151,346.501926
131.0,131,346.645813
134.0,134,346.81191
324.0,324,347.174803
149.0,149,347.338548
136.0,136,347.487206
153.0,153,347.657121
155.0,155,347.834842
133.0,133,347.986462
135.0,135,348.132136
131.0,131,348.281952
161.0,161,348.464624
103.0,103,348.578015
131.0,131,348.721006
162.0,162,348.908514
157.0,157,349.080325
103.0,103,349.193997
108.0,108,349.320936
137.0,137,349.481728
164.0,164,349.665956
117.0,117,349.795697
164.0,164,349.992011
123.0,123,350.129836
150.0,150,350.29996
105.0,105,350.418168
186.0,186,350.621576
115.0,115,350.746403
111.0,111,350.866305
108.0,108,350.997358
131.0,131,351.142128
107.0,107,351.25951
109.0,109,351.385917
113.0,113,351.511478
142.0,142,351.672555
110.0,110,351.794481
142.0,142,351.964945
128.0,128,352.107092
106.0,106,352.222309
110.0,110,352.349016
106.0,106,352.465519
111.0,111,352.590472
139.0,139,352.744664
111.0,111,352.867589
110.0,110,352.999401
113.0,113,353.121387
106.0,106,353.237491
103.0,103,353.354243
115.0,115,353.477741
108.0,108,353.596513
141.0,141,353.750466
103.0,103,353.861881
139.0,139,354.030002
104.0,104,354.147748
125.0,125,354.295611
109.0,109,354.418043
108.0,108,354.53778
126.0,126,354.676436
111.0,111,354.804826
130.0,130,354.954587
138.0,138,355.150263
137.0,137,355.380031
133.0,133,355.581988
131.0,131,355.766842
106.0,106,355.927679
124.0,124,356.096964
113.0,113,356.248614
119.0,119,356.408176
127.0,127,356.60632
129.0,129,356.802981
120.0,120,356.997386
122.0,122,357.176937
113.0,113,357.306917
119.0,119,357.438202
127.0,127,357.582836
106.0,106,357.700113
107.0,107,357.852603
100.0,100,357.967373
105.0,105,358.087001
220.0,220,358.343664
127.0,127,358.486595
119.0,119,358.618811
109.0,109,358.736366
105.0,105,358.849088
111.0,111,358.973695
120.0,120,359.105089
113.0,113,359.239545
149.0,149,359.41317
157.0,157,359.584171
111.0,111,359.70662
111.0,111,359.825561
127.0,127,359.967434
122.0,122,360.102293
114.0,114,360.229212
107.0,107,360.36119
113.0,113,360.486512
106.0,106,360.604579
120.0,120,360.737982
116.0,116,360.866365
131.0,131,361.014874
114.0,114,361.143809
107.0,107,361.272093
112.0,112,361.404447
105.0,105,361.524902
111.0,111,361.650983
115.0,115,361.779389
126.0,126,361.921027
109.0,109,362.044577
107.0,107,362.178593
122.0,122,362.336152
123.0,123,362.471777
111.0,111,362.594923
125.0,125,362.733413
118.0,118,362.865127
111.0,111,362.997077
107.0,107,363.124955
122.0,122,363.261212
122.0,122,363.408963
130.0,130,363.556723
120.0,120,363.687845
113.0,113,363.810332
115.0,115,363.936925
110.0,110,364.05797
120.0,120,364.189023
110.0,110,364.313801
121.0,121,364.458501
121.0,121,364.589986
114.0,114,364.718554
118.0,118,364.844795
116.0,116,364.973864
120.0,120,365.102897
119.0,119,365.234075
119.0,119,365.369298
124.0,124,365.520539
122.0,122,365.655626
110.0,110,365.780723
123.0,123,365.916262
125.0,125,366.059312
118.0,118,366.185962
123.0,123,366.32359
114.0,114,366.454628
122.0,122,366.59249
118.0,118,366.723366
121.0,121,366.861491
114.0,114,366.991219
123.0,123,367.139741
124.0,124,367.345589
115.0,115,367.514856
120.0,120,367.684749
115.0,115,367.844063
136.0,136,368.041119
116.0,116,368.197791
135.0,135,368.382113
111.0,111,368.560869
122.0,122,368.735425
108.0,108,368.901147
120.0,120,369.100381
114.0,114,369.229789
117.0,117,369.361563
116.0,116,369.489524
118.0,118,369.633556
115.0,115,369.761489
117.0,117,369.893848
122.0,122,370.033579
120.0,120,370.168188
125.0,125,370.312058
115.0,115,370.440156
114.0,114,370.567004
125.0,125,370.716183
112.0,112,370.839366
128.0,128,370.982789
134.0,134,371.131512
115.0,115,371.259758
117.0,117,371.389633
123.0,123,371.525855
129.0,129,371.675614
117.0,117,371.808827
115.0,115,371.936399
121.0,121,372.076333
112.0,112,372.202249
124.0,124,372.346476
121.0,121,372.482174
121.0,121,372.61504
114.0,114,372.754142
127.0,127,372.89052
120.0,120,373.028081
124.0,124,373.168909
115.0,115,373.301604
120.0,120,373.432147
119.0,119,373.56096
126.0,126,373.712699
116.0,116,373.843564
124.0,124,373.986612
125.0,125,374.127494
126.0,126,374.267629
123.0,123,374.415432
115.0,115,374.544314
119.0,119,374.674333
126.0,126,374.825757
128.0,128,374.969621
128.0,128,375.114208
116.0,116,375.244435
112.0,112,375.375063
115.0,115,375.503489
136.0,136,375.651196
131.0,131,375.800721
135.0,135,375.955815
137.0,137,376.124074
120.0,120,376.253341
116.0,116,376.383464
123.0,123,376.520096
112.0,112,376.643506
118.0,118,376.775328
111.0,111,376.902658
113.0,113,377.031244
140.0,140,377.184603
114.0,114,377.316946
106.0,106,377.438487
114.0,114,377.573332
113.0,113,377.69873
124.0,124,377.848715
118.0,118,377.98363
120.0,120,378.118044
116.0,116,378.24876
119.0,119,378.385688
115.0,115,378.512063
121.0,121,378.65169
112.0,112,378.777633
114.0,114,378.91392
113.0,113,379.039827
116.0,116,379.208443
113.0,113,379.378579
110.0,110,379.533792
116.0,116,379.695219
113.0,113,379.852975
114.0,114,380.026743
124.0,124,380.194623
117.0,117,380.35261
115.0,115,380.533352
119.0,119,380.708091
110.0,110,380.877672
118.0,118,381.092759
123.0,123,381.231621
115.0,115,381.366023
120.0,120,381.49884
113.0,113,381.620816
122.0,122,381.754306
115.0,115,381.879262
11.0,11,381.88919
114.0,114,382.020015
119.0,119,382.157246
117.0,117,382.286304
117.0,117,382.411964
113.0,113,382.536778
117.0,117,382.668837
111.0,111,382.790701
116.0,116,382.91759
119.0,119,383.067847
117.0,117,383.19871
117.0,117,383.332291
117.0,117,383.459213
116.0,116,383.588356
113.0,113,383.71131
114.0,114,383.836021
118.0,118,383.967029
136.0,136,384.133212
120.0,120,384.270658
140.0,140,384.433593
117.0,117,384.560333
114.0,114,384.687342
145.0,145,384.846646
121.0,121,384.98087
121.0,121,385.128068
120.0,120,385.269975
116.0,116,385.409986
124.0,124,385.555608
118.0,118,385.690907
120.0,120,385.839253
120.0,120,385.991615
141.0,141,386.178756
121.0,121,386.330101
120.0,120,386.477732
117.0,117,386.603671
117.0,117,386.729983
145.0,145,386.888254
117.0,117,387.01797
118.0,118,387.145694
122.0,122,387.296125
116.0,116,387.425423
118.0,118,387.558203
116.0,116,387.691332
121.0,121,387.838
116.0,116,387.983481
109.0,109,388.150699
112.0,112,388.326341
114.0,114,388.479902
118.0,118,388.626055
120.0,120,388.775136
111.0,111,388.908935
116.0,116,389.05212
116.0,116,389.184981
117.0,117,389.333647
112.0,112,389.458239
115.0,115,389.584879
117.0,117,389.727171
116.0,116,389.869315
116.0,116,390.009418
119.0,119,390.153767
116.0,116,390.308909
114.0,114,390.453763
112.0,112,390.627406
114.0,114,390.786024
109.0,109,390.909135
112.0,112,391.034631
110.0,110,391.194356
109.0,109,391.368783
110.0,110,391.526755
110.0,110,391.679483
115.0,115,391.84867
118.0,118,392.029879
109.0,109,392.189832
111.0,111,392.352824
110.0,110,392.514539
115.0,115,392.69998
112.0,112,392.864035
110.0,110,393.0377
115.0,115,393.216663
115.0,115,393.356297
109.0,109,393.492864
117.0,117,393.624857
119.0,119,393.760996
109.0,109,393.881368
110.0,110,394.008705
109.0,109,394.134709
107.0,107,394.253999
107.0,107,394.377804
113.0,113,394.524741
111.0,111,394.651822
109.0,109,394.785585
105.0,105,394.909239
113.0,113,395.040682
113.0,113,395.17433
117.0,117,395.306554
114.0,114,395.43556
116.0,116,395.574627
114.0,114,395.704092
117.0,117,395.831983
115.0,115,395.962545
118.0,118,396.094007
115.0,115,396.224782
108.0,108,396.349996
116.0,116,396.479406
114.0,114,396.618679
118.0,118,396.753079
115.0,115,396.881921
118.0,118,397.017989
107.0,107,397.139382
117.0,117,397.271844
118.0,118,397.405867
112.0,112,397.535023
110.0,110,397.665731
115.0,115,397.79369
111.0,111,397.917522
110.0,110,398.040056
119.0,119,398.171871
116.0,116,398.303391
113.0,113,398.427351
119.0,119,398.562924
109.0,109,398.69264
118.0,118,398.821286
110.0,110,398.940906
115.0,115,399.068333
113.0,113,399.197602
112.0,112,399.330741
116.0,116,399.458596
111.0,111,399.579556
109.0,109,399.710018
112.0,112,399.842678
110.0,110,399.980458
115.0,115,400.115049
115.0,115,400.243016
112.0,112,400.381402
110.0,110,400.5259
106.0,106,400.648588
109.0,109,400.791226
119.0,119,400.923797
105.0,105,401.044226
109.0,109,401.181169
110.0,110,401.310385
110.0,110,401.443627
114.0,114,401.576971
112.0,112,401.719917
115.0,115,401.857514
112.0,112,401.986102
111.0,111,402.176803
112.0,112,402.352524
109.0,109,402.478367
