#{"t_start": 1760405989.3630335, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
49.0,4347,3763.790247
32.0,2905,3769.280224
65.0,4900,3778.846461
23.0,2608,3783.812326
32.0,3923,3791.265756
26.0,3206,3797.442748
29.0,3549,3804.255517
47.0,4231,3812.445566
31.0,4141,3820.392522
35.0,4570,3829.260073
26.0,3215,3835.405883
38.0,4665,3844.42844
24.0,3023,3850.262604
30.0,4276,3858.489251
38.0,3872,3865.86083
28.0,3593,3872.760568
41.0,3831,3880.2572
41.0,5015,3889.857357
36.0,3570,3896.728199
24.0,3186,3902.841792
59.0,4382,3911.363116
37.0,4198,3919.438201
42.0,4410,3927.850131
55.0,3834,3935.341419
34.0,4337,3943.683631
23.0,3193,3949.795797
32.0,4089,3957.645422
26.0,3012,3963.456554
24.0,3492,3970.06498
26.0,2571,3974.972016
34.0,4423,3983.611374
14.0,2487,3988.202959
39.0,3551,3995.076527
23.0,3377,4001.6592
28.0,3974,4009.216648
37.0,4049,4017.05466
28.0,3794,4024.255339
33.0,3386,4030.845192
29.0,3901,4038.2255
54.0,5164,4048.254473
40.0,4523,4057.054381
67.0,4909,4066.435627
50.0,4750,4075.740728
32.0,3497,4082.369409
44.0,4287,4090.587468
15.0,2621,4095.600918
47.0,5086,4105.430112
51.0,4134,4113.392119
56.0,4906,4122.995229
65.0,6373,4135.42675
39.0,4092,4143.252772
75.0,6174,4155.163421
37.0,4494,4163.734054
31.0,3942,4171.406226
32.0,4161,4179.447387
41.0,2710,4184.584137
43.0,4486,4193.310276
42.0,4609,4202.206833
64.0,5281,4212.437372
32.0,3694,4219.509417
36.0,3733,4226.619806
31.0,2897,4232.061226
52.0,4594,4240.991089
24.0,2829,4246.505257
51.0,4601,4255.318034
66.0,5108,4265.107493
56.0,4730,4274.193135
59.0,6258,4286.467881
36.0,3629,4293.443783
70.0,5824,4304.723933
25.0,2609,4309.667276
53.0,4883,4319.032345
29.0,2184,4323.194823
28.0,3379,4329.771641
61.0,5670,4340.753049
31.0,4245,4348.919823
46.0,4150,4356.932016
37.0,3705,4364.030854
31.0,2558,4368.949335
54.0,5645,4379.864167
32.0,3118,4385.836171
57.0,4787,4395.049935
28.0,2493,4399.833491
90.0,6898,4413.184132
56.0,5044,4422.974091
60.0,5459,4433.421271
44.0,4613,4442.380335
43.0,4427,4450.837122
37.0,3469,4457.525415
18.0,3140,4463.505895
50.0,4633,4472.464377
67.0,5424,4482.912153
32.0,3603,4489.880129
39.0,4725,4498.97506
60.0,4694,4508.012771
42.0,3599,4514.974195
71.0,5590,4525.852822
70.0,5492,4536.52385
23.0,2614,4541.512539
77.0,5149,4551.506022
69.0,6207,4563.48995
75.0,6275,4575.654006
77.0,5827,4586.880071
54.0,4751,4596.060486
268.0,5595,4606.915051
63.0,3521,4613.729712
61.0,4918,4623.159691
71.0,5279,4633.353172
35.0,2859,4638.949558
50.0,5484,4649.450918
43.0,4228,4657.729948
66.0,6572,4670.32605
82.0,5898,4681.90726
66.0,5899,4693.270024
47.0,4874,4702.58472
34.0,3843,4710.086666
37.0,4224,4718.214785
33.0,3233,4724.48812
51.0,3975,4732.132345
38.0,3439,4738.584712
35.0,3848,4746.100112
57.0,4825,4755.377229
44.0,4408,4763.796496
60.0,3545,4770.662381
55.0,4757,4779.809697
34.0,3836,4787.323009
55.0,5041,4796.909961
78.0,6268,4809.224739
56.0,3953,4816.715494
52.0,3856,4824.048374
54.0,4809,4833.437134
56.0,5355,4843.741809
50.0,5077,4853.592099
51.0,4561,4862.455384
35.0,3859,4869.824179
37.0,4062,4877.683829
88.0,5949,4889.081727
56.0,4679,4898.16015
66.0,5863,4909.660015
44.0,4166,4917.702963
63.0,4870,4927.17625
71.0,5942,4938.643189
79.0,5870,4950.330379
46.0,4278,4958.472035
25.0,2280,4962.753837
55.0,4826,4972.227397
30.0,2421,4976.750469
57.0,4237,4984.848569
27.0,2681,4989.957072
41.0,3564,4996.781734
34.0,2937,5002.458495
53.0,4910,5011.853596
43.0,3801,5019.299101
26.0,3733,5026.486623
74.0,5461,5036.957793
73.0,5471,5047.585366
39.0,4966,5057.110107
54.0,4926,5066.738235
45.0,4505,5075.250547
62.0,4133,5083.296987
77.0,6313,5095.609919
92.0,6629,5108.367418
90.0,6555,5121.144873
84.0,5924,5132.649624
41.0,4336,5140.961129
63.0,6234,5153.055893
34.0,4539,5161.799764
37.0,3756,5169.05655
49.0,4067,5176.916036
64.0,4047,5184.519319
58.0,4417,5193.158095
56.0,5025,5202.929494
42.0,3521,5209.605785
55.0,3732,5216.76273
59.0,4243,5225.065598
52.0,4622,5233.826497
66.0,5415,5244.397261
35.0,3980,5252.068213
39.0,3680,5259.15869
84.0,5031,5268.763543
76.0,5012,5278.507058
74.0,5892,5289.849693
40.0,4229,5297.982435
69.0,5545,5308.739486
28.0,2834,5314.174325
63.0,5808,5325.489015
19.0,2286,5329.805687
40.0,2887,5335.408079
167.0,4293,5343.624784
46.0,4835,5352.900961
30.0,3589,5359.856006
54.0,5115,5369.769395
60.0,5304,5379.980441
32.0,3245,5386.164709
39.0,4341,5394.638344
50.0,5303,5404.830843
29.0,3315,5411.170244
32.0,3876,5418.717899
45.0,4050,5426.386176
54.0,4784,5435.744249
49.0,4646,5444.555766
58.0,4332,5452.987748
56.0,5941,5464.449459
46.0,4132,5472.406661
73.0,5065,5482.218236
30.0,3162,5488.297137
46.0,3621,5495.249264
64.0,5223,5505.321863
55.0,4899,5514.726105
36.0,4030,5522.547204
31.0,3350,5529.092475
73.0,5667,5539.876275
43.0,4369,5548.378463
23.0,2854,5553.777196
79.0,5834,5565.216928
48.0,4657,5574.243291
34.0,4211,5582.38543
48.0,4803,5591.580911
57.0,4434,5600.030075
41.0,3598,5606.965353
50.0,4864,5616.479427
66.0,4148,5624.470094
94.0,5999,5635.968395
89.0,5013,5645.742591
86.0,5855,5657.044331
50.0,4453,5665.77654
68.0,5183,5675.783202
56.0,3920,5683.220223
32.0,3180,5689.255168
40.0,4138,5697.254617
57.0,5692,5708.301567
48.0,4777,5717.464824
75.0,5824,5728.922415
42.0,5443,5739.297197
54.0,2368,5743.958822
52.0,4950,5753.400629
48.0,3750,5760.633465
61.0,5337,5771.023694
58.0,3598,5777.967245
55.0,3462,5784.502223
48.0,4703,5793.59018
54.0,3344,5800.132282
44.0,2895,5805.599341
54.0,4726,5814.674583
81.0,5675,5825.632802
71.0,4369,5834.157813
80.0,4655,5843.13163
79.0,4492,5851.718952
109.0,5862,5862.96745
56.0,5269,5873.309883
56.0,4410,5881.759952
80.0,6380,5894.051962
52.0,5347,5904.529752
56.0,5325,5914.754523
79.0,6099,5926.603322
56.0,5073,5936.452498
49.0,5285,5946.634801
53.0,4423,5955.039629
55.0,4229,5963.172163
31.0,3021,5969.03031
86.0,5507,5979.741839
41.0,4505,5988.289299
49.0,5143,5998.213497
75.0,6030,6009.997172
36.0,3583,6016.942751
101.0,6109,6028.765898
103.0,6279,6040.881498
69.0,5471,6051.36753
59.0,5313,6061.656559
79.0,4952,6071.311178
52.0,3986,6079.011114
69.0,4794,6088.220766
25.0,3154,6094.261214
66.0,5269,6104.49569
54.0,5237,6114.54626
47.0,4334,6122.866568
95.0,7527,6137.498736
76.0,4161,6145.561939
123.0,4940,6155.155849
138.0,6521,6167.713001
88.0,6189,6179.681446
75.0,4504,6188.422117
31.0,3899,6195.881352
43.0,3951,6203.542385
49.0,4930,6212.932194
21.0,1813,6216.500725
60.0,4653,6225.521956
72.0,5932,6236.884406
17.0,2875,6242.34663
29.0,3419,6248.914054
90.0,5567,6259.740999
39.0,4703,6268.802865
83.0,5496,6279.328408
29.0,4844,6288.814413
52.0,4966,6298.348754
37.0,3847,6305.842466
38.0,4300,6314.093041
66.0,4339,6322.369112
71.0,5847,6333.783555
72.0,5965,6345.273305
72.0,5554,6356.051023
116.0,6330,6368.285607
99.0,5611,6379.174273
67.0,5314,6389.314494
57.0,3555,6396.042809
113.0,6245,6408.136874
47.0,4244,6416.302036
231.0,6653,6429.184606
40.0,4261,6437.406607
70.0,5412,6447.945143
63.0,5726,6459.041944
67.0,4578,6467.749299
43.0,3782,6475.170277
83.0,6062,6486.871561
57.0,5116,6496.705577
66.0,4727,6505.818194
74.0,4351,6514.304007
49.0,4052,6521.972713
71.0,4734,6531.315485
109.0,5633,6542.077824
