#{"t_start": 1760405989.5269659, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
75.0,5869,6550.720082
71.0,5947,6562.347373
62.0,5544,6572.925759
33.0,3624,6579.939036
58.0,4545,6588.754472
67.0,5914,6600.157811
63.0,4819,6609.569481
79.0,5582,6620.246327
93.0,6358,6632.663448
38.0,3421,6639.133427
86.0,6466,6651.743481
53.0,4725,6660.848166
48.0,4078,6668.771773
77.0,4792,6677.958734
79.0,5015,6687.74625
45.0,4502,6696.317586
78.0,6461,6708.951151
31.0,3500,6715.522858
63.0,4919,6725.140805
71.0,6204,6737.154442
68.0,4570,6745.931212
86.0,5829,6757.211894
64.0,4867,6766.585697
92.0,6234,6778.658618
261.0,5234,6788.787138
260.0,5392,6799.286071
99.0,6362,6811.594146
111.0,6062,6823.436511
59.0,4428,6831.885316
54.0,3793,6839.246263
46.0,3488,6845.78433
127.0,5107,6855.582259
91.0,4912,6865.131848
299.0,4431,6873.615582
262.0,6510,6886.295648
95.0,5444,6896.747208
43.0,4654,6905.765609
92.0,4994,6915.520716
72.0,5426,6925.85677
144.0,5765,6936.857216
85.0,6089,6948.668848
114.0,6361,6960.869146
88.0,6211,6972.730539
65.0,5316,6983.154287
112.0,5825,6994.41585
38.0,3730,7001.505831
73.0,5157,7011.367408
83.0,6262,7023.368898
83.0,5879,7034.604423
74.0,5362,7045.055611
64.0,4564,7053.903266
67.0,3529,7060.545409
64.0,5092,7070.335178
58.0,3927,7077.997725
80.0,4647,7086.861157
89.0,5903,7098.2328
87.0,5760,7109.357893
108.0,6518,7122.09303
63.0,5111,7131.951898
58.0,3451,7138.511215
71.0,3713,7145.606381
68.0,5258,7155.805595
44.0,3786,7163.192845
110.0,5706,7174.238247
67.0,4669,7183.256143
76.0,5951,7194.716038
113.0,6555,7207.492042
61.0,3131,7213.545718
51.0,4746,7222.654773
78.0,6067,7234.465163
78.0,5794,7245.640374
89.0,5016,7255.390563
55.0,4954,7264.859612
93.0,5793,7276.030576
95.0,6186,7287.975308
63.0,5449,7298.47641
44.0,4268,7306.555772
80.0,5131,7316.527524
62.0,5446,7326.962994
60.0,4533,7335.771929
97.0,6042,7347.556803
45.0,4470,7356.09945
40.0,3703,7363.120275
66.0,4882,7372.673626
122.0,6094,7384.314826
56.0,4266,7392.571616
101.0,4905,7401.859437
68.0,4711,7410.950691
98.0,6099,7422.829482
74.0,4579,7431.708098
257.0,5431,7442.136226
120.0,6006,7453.846229
106.0,6363,7466.241701
89.0,4407,7474.723762
130.0,6987,7488.085085
73.0,4300,7496.247625
85.0,5522,7506.995805
184.0,4701,7516.045108
65.0,4540,7524.842845
69.0,3667,7531.908388
64.0,4497,7540.474408
48.0,4159,7548.480623
67.0,4235,7556.765731
102.0,5696,7567.65279
108.0,7057,7581.412654
63.0,5213,7591.468107
33.0,3979,7599.175556
189.0,4320,7607.466188
53.0,4759,7616.633953
119.0,5562,7627.335317
96.0,6068,7639.031625
76.0,6068,7650.672296
78.0,5784,7662.093868
61.0,5337,7672.449609
43.0,4709,7681.527294
43.0,4602,7690.451238
87.0,5614,7701.327312
53.0,4407,7709.758467
74.0,5603,7720.636917
276.0,6399,7732.940702
49.0,4079,7740.796355
66.0,5869,7752.136397
61.0,4425,7760.776544
123.0,4873,7770.143198
212.0,6386,7782.645696
26.0,2079,7786.383161
36.0,3664,7793.42673
37.0,3546,7800.220834
97.0,5128,7810.112088
79.0,4376,7818.502218
32.0,3759,7825.879908
63.0,4490,7834.380283
120.0,6249,7846.301277
193.0,5496,7857.117151
3.0,960,7858.91262
33.0,3619,7865.752534
54.0,3955,7873.302099
130.0,5943,7884.8483
79.0,6391,7896.993325
286.0,7088,7910.805145
73.0,6040,7922.408345
95.0,5321,7932.847543
231.0,4623,7941.782243
91.0,5213,7951.805809
55.0,3898,7959.189181
60.0,5297,7969.4299
134.0,6183,7981.440111
61.0,3695,7988.533929
106.0,6255,8000.674661
64.0,5356,8010.928665
58.0,5100,8020.546188
63.0,4729,8029.878494
197.0,4678,8038.880505
93.0,5612,8049.51972
120.0,6901,8062.907495
243.0,6155,8074.841926
91.0,6205,8086.86872
73.0,6100,8098.56947
136.0,6837,8111.915575
60.0,6004,8123.431046
60.0,5927,8134.836036
58.0,5141,8144.786184
114.0,6057,8156.546064
21.0,3285,8162.687853
102.0,5729,8173.70246
64.0,5116,8183.639573
45.0,4803,8193.019907
55.0,4569,8201.699544
45.0,4541,8210.545542
71.0,5552,8221.283969
77.0,5778,8232.47426
72.0,5089,8242.362159
112.0,6500,8254.809354
64.0,4879,8264.356593
84.0,5211,8274.451607
63.0,5569,8285.085851
36.0,4041,8292.944636
77.0,5057,8302.753753
91.0,5370,8313.09219
84.0,5453,8323.759088
70.0,5096,8333.634591
90.0,5085,8343.3059
122.0,6501,8355.974442
107.0,5644,8366.952098
66.0,5019,8376.632329
55.0,5723,8387.657805
65.0,5349,8397.814928
60.0,4856,8407.141766
155.0,6630,8420.029408
37.0,4708,8429.074972
186.0,6469,8441.696831
102.0,5674,8452.658176
76.0,5734,8463.606097
45.0,4209,8471.734668
77.0,6065,8483.365245
124.0,5373,8493.855314
22.0,3100,8499.859296
54.0,4545,8508.474051
49.0,4501,8517.270018
125.0,6236,8529.344127
294.0,5221,8539.37376
68.0,5089,8549.207479
67.0,4768,8558.414076
85.0,6318,8570.641332
278.0,4629,8579.447301
83.0,5960,8591.01033
78.0,5963,8602.484571
86.0,5584,8613.64194
179.0,5775,8625.010256
64.0,5131,8634.92245
105.0,6263,8647.165647
95.0,7022,8660.839293
71.0,6794,8673.973674
111.0,5964,8685.396502
93.0,6422,8697.967963
47.0,4555,8706.748342
44.0,3585,8713.533717
75.0,5933,8725.15264
72.0,6069,8736.954626
61.0,5413,8747.279491
49.0,4523,8755.913438
52.0,4940,8765.376539
135.0,6453,8777.955062
61.0,4739,8787.146726
73.0,5299,8797.314231
59.0,4253,8805.515225
110.0,6917,8819.065859
65.0,5335,8829.313666
30.0,3467,8836.142694
68.0,5663,8846.849264
50.0,4172,8854.882604
167.0,4503,8863.665645
100.0,6719,8876.703768
103.0,6005,8888.420381
97.0,5601,8899.25691
117.0,6329,8911.5674
62.0,5250,8921.697901
45.0,4344,8929.972183
81.0,6086,8941.813466
76.0,5262,8951.962663
104.0,6391,8964.450891
81.0,4149,8972.292152
221.0,6445,8984.796016
91.0,6317,8997.014329
99.0,6207,9009.070357
68.0,4488,9017.751611
73.0,5649,9028.728739
109.0,6503,9041.258777
48.0,3697,9048.332611
46.0,3918,9056.022815
55.0,4233,9064.164935
107.0,6027,9075.809727
227.0,5824,9086.931211
139.0,4682,9095.928115
113.0,6774,9109.076115
103.0,5118,9118.930078
70.0,4661,9127.819529
69.0,5501,9138.338876
99.0,5353,9148.841732
67.0,4462,9157.385321
90.0,5559,9168.183848
63.0,5555,9178.950238
210.0,6100,9190.844276
49.0,4035,9198.516163
107.0,5583,9209.352565
321.0,7329,9223.59715
45.0,4243,9231.781935
113.0,5886,9243.284532
109.0,5834,9254.627188
85.0,5286,9264.768818
74.0,5446,9275.353661
222.0,6497,9287.859097
185.0,7646,9302.708392
116.0,5146,9312.691793
90.0,5175,9322.718223
46.0,3591,9329.58883
245.0,5391,9339.973676
77.0,6601,9352.805345
266.0,5484,9363.534314
129.0,6970,9376.96491
41.0,4416,9385.574512
93.0,5436,9396.009172
75.0,5269,9406.163182
71.0,4581,9415.069771
98.0,4685,9424.155782
94.0,5378,9434.480374
100.0,6619,9447.34398
52.0,4261,9455.518221
109.0,5795,9466.879582
198.0,5212,9476.92299
105.0,4800,9486.170392
235.0,6961,9499.580868
249.0,5742,9510.647539
63.0,5717,9521.747485
81.0,4802,9531.2031
55.0,5277,9541.333706
80.0,5549,9552.128339
67.0,4048,9559.742401
79.0,6040,9571.524731
67.0,5995,9583.165062
283.0,7315,9597.362828
112.0,6545,9609.94983
83.0,5667,9621.032579
47.0,4760,9630.080251
118.0,5043,9639.87983
152.0,6578,9652.679401
70.0,3922,9660.114104
240.0,6213,9672.169134
210.0,4839,9681.676679
157.0,6413,9693.990122
117.0,6404,9706.347953
78.0,5371,9716.865698
93.0,6468,9729.305317
98.0,5560,9740.080532
122.0,6841,9753.316981
71.0,4740,9762.488138
117.0,5544,9773.252501
92.0,5000,9782.949871
100.0,5625,9793.685243
44.0,4418,9802.309432
80.0,4841,9811.585994
115.0,5747,9822.721204
83.0,5066,9832.588513
333.0,6278,9844.743004
43.0,4397,9853.308037
29.0,3042,9858.942213
123.0,5572,9869.758498
283.0,6157,9881.745455
53.0,4543,9890.588074
85.0,5488,9901.120561
97.0,5349,9911.579494
148.0,7287,9925.694173
59.0,4688,9934.742365
98.0,5054,9944.553339
95.0,5312,9954.750364
68.0,4632,9963.68767
130.0,6061,9975.346901
49.0,3826,9982.801694
39.0,3123,9988.811958
120.0,6595,10001.434475
113.0,6618,10014.310346
69.0,5979,10025.94231
50.0,3343,10032.291817
47.0,4416,10040.917931
64.0,4104,10048.832847
196.0,3996,10056.433494
68.0,4438,10065.060807
51.0,4675,10074.132497
52.0,4706,10083.20309
52.0,3622,10090.144535
19.0,2275,10094.441008
57.0,5509,10105.179709
71.0,4465,10113.682651
57.0,4452,10122.327585
38.0,3760,10129.549329
76.0,5017,10139.277968
69.0,5459,10149.790911
348.0,4410,10158.378365
78.0,5426,10168.810138
50.0,4141,10176.776612
71.0,6094,10188.642195
84.0,3468,10195.162386
67.0,4897,10204.725817
56.0,4035,10212.582132
123.0,6234,10224.585963
95.0,4889,10233.993282
187.0,5376,10244.317364
73.0,4652,10253.197309
136.0,4743,10262.411823
303.0,6351,10274.663412
77.0,4851,10283.96906
97.0,4711,10293.07201
82.0,5228,10303.047958
65.0,4537,10311.743006
148.0,6048,10323.391904
170.0,6868,10336.590074
29.0,3870,10343.944901
14.0,2249,10348.375561
112.0,6145,10360.298619
93.0,5889,10371.623798
98.0,4700,10380.691724
114.0,6771,10393.763892
18.0,2950,10399.388259
101.0,5889,10410.630109
79.0,5868,10421.907731
85.0,5443,10432.545296
57.0,5356,10442.870706
26.0,2898,10448.495739
69.0,6307,10460.663444
53.0,4272,10468.866009
103.0,5688,10479.895579
57.0,5136,10489.850668
42.0,4925,10499.323486
55.0,4064,10507.141064
46.0,4596,10516.016776
227.0,6653,10528.804639
191.0,5441,10539.215785
114.0,5648,10550.168278
255.0,6864,10563.614736
62.0,4956,10573.131176
66.0,4685,10582.145017
75.0,5450,10592.678762
76.0,4767,10601.814239
93.0,4697,10610.743788
90.0,4682,10619.834696
266.0,8012,10635.264143
102.0,6943,10648.827155
225.0,6214,10660.715795
66.0,4919,10670.089137
53.0,4193,10678.12325
56.0,3755,10685.351368
275.0,6191,10697.328621
260.0,4409,10705.938749
288.0,6432,10718.368377
22.0,2444,10723.081736
60.0,4791,10732.290629
136.0,5239,10742.445166
171.0,4572,10751.312033
256.0,5396,10761.612509
70.0,3005,10767.436117
145.0,4645,10776.408678
233.0,6192,10788.214079
146.0,6132,10800.063625
88.0,5267,10810.220792
156.0,6880,10823.494224
214.0,7648,10838.381798
275.0,7605,10853.188356
290.0,7878,10868.469487
236.0,6668,10881.412801
118.0,5585,10892.212046
71.0,3296,10898.457323
173.0,7073,10912.118532
47.0,5299,10922.368563
234.0,6203,10934.381259
270.0,7635,10949.270573
18.0,2459,10953.87589
67.0,4695,10962.851236
181.0,7390,10977.35449
266.0,6139,10989.129075
293.0,7356,11003.394032
185.0,6567,11015.916972
342.0,7312,11030.19719
93.0,5225,11040.142624
256.0,6746,11053.254468
160.0,5910,11064.650068
131.0,6244,11076.674802
152.0,6013,11088.436899
73.0,4135,11096.397867
69.0,4966,11105.906155
288.0,4929,11115.451162
228.0,4826,11124.727211
128.0,5633,11135.628558
309.0,7488,11150.102633
94.0,5138,11160.061498
237.0,5043,11169.834616
131.0,5270,11180.011359
196.0,5190,11190.077109
76.0,4896,11199.396882
145.0,5952,11211.051904
76.0,5276,11221.064558
239.0,6287,11233.095109
221.0,5006,11242.708999
102.0,6211,11254.753181
247.0,3781,11261.99676
77.0,5888,11273.529332
144.0,7875,11288.652457
59.0,5523,11299.310654
85.0,4864,11308.687629
232.0,4191,11316.840268
105.0,6097,11328.60693
308.0,6998,11342.157393
283.0,6483,11354.619086
214.0,5554,11365.096959
287.0,6136,11377.049932
88.0,5967,11388.682359
262.0,5875,11399.921295
100.0,6288,11412.135361
152.0,6850,11425.39529
132.0,6776,11438.638303
124.0,6638,11451.367167
67.0,5653,11462.172887
67.0,5234,11472.212858
59.0,5420,11482.803868
95.0,4915,11492.202912
40.0,3866,11499.742234
75.0,5627,11510.567068
41.0,3336,11516.856145
245.0,7467,11531.204699
93.0,5534,11541.947263
313.0,6765,11555.108776
110.0,5121,11565.045415
256.0,6417,11577.488898
159.0,6653,11590.340959
102.0,6488,11602.950219
99.0,5945,11614.423309
340.0,6740,11627.330922
94.0,5512,11638.068453
291.0,5427,11648.454287
226.0,4685,11657.458307
288.0,5952,11669.105772
46.0,4101,11676.959713
224.0,7342,11691.171927
323.0,5831,11702.200272
104.0,6320,11714.261505
249.0,6621,11727.148845
42.0,3216,11733.271435
36.0,3497,11740.01593
130.0,6978,11753.673705
37.0,3675,11760.746056
263.0,6861,11774.044263
255.0,6157,11785.976588
19.0,3159,11792.008026
52.0,4060,11799.890164
181.0,5962,11811.325739
146.0,6115,11823.230989
116.0,6031,11834.981146
44.0,2842,11840.342331
82.0,6331,11852.563616
50.0,4824,11861.857823
256.0,5793,11873.200062
309.0,7813,11888.326964
284.0,5602,11899.187482
99.0,5237,11909.086515
41.0,2796,11914.392528
203.0,7812,11929.537611
145.0,5925,11940.830387
259.0,6339,11953.190105
168.0,6229,11965.242236
247.0,5970,11976.657011
105.0,5135,11986.633902
115.0,5683,11997.645026
107.0,4093,12005.591796
183.0,4503,12014.300162
241.0,6459,12026.742797
194.0,6668,12039.700519
77.0,4176,12047.765224
93.0,5277,12057.997673
154.0,5954,12069.582701
139.0,6030,12081.200161
259.0,4746,12090.412114
223.0,5243,12100.71999
100.0,4113,12108.521977
225.0,6660,12121.448666
198.0,7224,12135.514965
225.0,5838,12146.889862
160.0,7337,12161.065223
316.0,6430,12173.470768
277.0,7044,12187.19277
272.0,7551,12201.627879
311.0,6732,12214.427494
355.0,7493,12228.77264
298.0,5689,12239.806484
78.0,3995,12247.345271
163.0,5183,12257.39106
85.0,4257,12265.763244
297.0,5435,12276.140501
191.0,6704,12288.970898
281.0,7495,12303.655761
293.0,6615,12316.355841
328.0,6707,12329.388222
248.0,4263,12337.656855
334.0,7272,12351.74809
298.0,8310,12367.744261
79.0,4763,12376.902509
245.0,5432,12387.30485
83.0,5539,12398.158364
48.0,3710,12405.234035
210.0,4762,12414.375675
88.0,5490,12425.099026
127.0,6397,12437.389447
127.0,4399,12445.971364
242.0,2398,12450.511718
261.0,6482,12463.085823
89.0,5564,12473.69038
284.0,6726,12486.794815
149.0,6969,12500.222656
59.0,3779,12507.489182
276.0,4910,12517.094903
70.0,3506,12523.735347
340.0,7811,12539.073274
302.0,6935,12552.407908
123.0,6225,12564.511746
279.0,7297,12578.648581
360.0,7506,12593.303816
325.0,6825,12606.56478
119.0,6060,12618.320031
81.0,4122,12626.125987
166.0,6807,12639.437572
154.0,6356,12651.706787
315.0,6391,12664.061761
342.0,7354,12678.163373
109.0,5136,12688.023157
280.0,6212,12700.004394
131.0,6560,12712.832999
72.0,3165,12718.900981
343.0,6856,12732.093624
172.0,7043,12745.829678
177.0,5211,12755.87361
245.0,5089,12765.776474
324.0,7399,12780.095965
299.0,6748,12793.167052
304.0,7211,12807.167057
297.0,7283,12821.264025
211.0,5363,12831.593365
275.0,6948,12845.158627
245.0,5647,12856.092221
277.0,8401,12872.278405
224.0,8139,12888.026257
285.0,6651,12900.958137
224.0,6283,12913.135044
303.0,7631,12927.982047
186.0,6867,12941.282646
186.0,6384,12953.605816
76.0,4755,12962.735291
28.0,2894,12968.392562
223.0,7961,12983.762687
182.0,6277,12995.912045
302.0,7689,13010.850025
251.0,6817,13024.015953
146.0,6624,13036.864104
177.0,7079,13050.491868
114.0,4927,13059.949417
238.0,5910,13071.473963
287.0,5933,13082.74306
295.0,7876,13097.886877
62.0,4109,13105.875096
163.0,7053,13119.613984
374.0,8723,13136.538303
128.0,6525,13149.293467
282.0,6629,13162.027505
303.0,6656,13174.96656
376.0,8531,13191.410567
309.0,5488,13201.989753
321.0,6547,13214.730739
96.0,5725,13225.76719
160.0,6786,13238.884534
298.0,5519,13249.606557
291.0,6226,13261.6749
286.0,7017,13275.239579
215.0,6688,13288.198898
284.0,7145,13302.009454
206.0,5172,13311.83009
154.0,5745,13322.929626
290.0,4788,13332.021079
267.0,7997,13347.583424
272.0,9725,13366.483592
340.0,6540,13379.030677
312.0,6252,13391.164686
313.0,7877,13406.490382
268.0,5863,13417.637938
303.0,7179,13431.377506
267.0,6453,13443.796083
281.0,7512,13458.263015
274.0,7166,13472.128326
104.0,5791,13483.199785
291.0,7102,13496.829312
316.0,7465,13511.440427
342.0,6894,13524.762028
261.0,7965,13540.237483
272.0,5713,13551.313483
291.0,7419,13565.673389
342.0,7171,13579.5821
83.0,4542,13588.425853
299.0,5515,13599.011885
144.0,6369,13611.499917
300.0,7754,13626.471262
299.0,6788,13639.32949
251.0,7400,13653.608935
111.0,5943,13665.207587
82.0,5385,13675.556838
309.0,7962,13690.811772
159.0,5535,13701.516634
65.0,4967,13711.199509
53.0,5271,13721.363388
296.0,6232,13733.46752
299.0,5061,13743.288198
249.0,7462,13757.698221
23.0,2458,13762.475935
148.0,6802,13775.647005
237.0,7736,13790.666856
17.0,2565,13795.631238
49.0,3692,13802.676068
15.0,2831,13808.023438
49.0,4997,13817.750483
261.0,7380,13831.85481
63.0,5104,13841.700666
314.0,6810,13854.79487
345.0,7587,13869.419662
373.0,6157,13881.404542
282.0,5935,13892.754456
183.0,7207,13906.549207
285.0,6987,13919.906209
100.0,4358,13928.485376
93.0,3787,13935.65326
144.0,6510,13948.344573
319.0,6780,13961.370265
79.0,4731,13970.467901
301.0,7241,13984.355175
307.0,4808,13993.628766
168.0,3484,14000.367899
293.0,4787,14009.587118
95.0,4090,14017.506885
245.0,7096,14031.288456
281.0,6734,14044.332927
311.0,4833,14053.683834
155.0,6826,14066.885072
172.0,6499,14079.559528
256.0,6548,14092.094039
320.0,7120,14105.968431
159.0,6300,14118.182012
143.0,6170,14130.140413
172.0,6837,14143.280586
111.0,5215,14153.400419
243.0,6205,14165.479898
170.0,6367,14177.895397
145.0,6558,14190.453608
235.0,6184,14202.457064
240.0,5943,14214.022835
268.0,6799,14227.214522
99.0,6185,14239.22306
124.0,5073,14249.059763
176.0,7214,14263.083406
280.0,5275,14273.232245
273.0,6924,14286.600976
127.0,5930,14298.17793
115.0,5376,14308.537835
256.0,5256,14318.63576
249.0,5734,14329.753033
227.0,6656,14342.671647
256.0,6328,14354.896851
114.0,6169,14366.855121
285.0,4991,14376.548193
116.0,5680,14387.526785
145.0,5916,14398.977465
289.0,7183,14412.959389
341.0,7108,14426.813175
136.0,6024,14438.354661
53.0,4666,14447.408317
89.0,4837,14456.848939
116.0,6491,14469.380405
90.0,4789,14478.516999
287.0,5416,14489.10529
294.0,7240,14503.146306
313.0,6875,14516.476984
288.0,4349,14524.78822
58.0,4761,14534.1695
305.0,7895,14549.436894
218.0,7574,14564.213577
290.0,5723,14575.310364
119.0,7134,14589.028836
245.0,6819,14602.436322
322.0,7752,14617.43728
42.0,4387,14625.884595
352.0,6700,14638.836757
228.0,6462,14651.482077
324.0,7739,14666.268061
310.0,7850,14681.640962
139.0,6646,14694.568485
108.0,5659,14705.412641
206.0,6544,14718.08139
171.0,6354,14730.360805
128.0,5754,14741.480242
270.0,6946,14755.066282
246.0,7314,14769.24718
191.0,7484,14783.693174
235.0,8600,14800.446348
135.0,5431,14811.068339
271.0,7149,14824.814199
47.0,3390,14831.422563
343.0,7732,14846.417926
55.0,4533,14855.189777
105.0,5752,14866.234753
264.0,5172,14876.060157
149.0,6923,14889.215096
296.0,5023,14898.82493
180.0,6032,14910.408819
327.0,7180,14924.344894
106.0,5585,14935.206315
109.0,6552,14947.927501
44.0,3356,14954.308083
4.0,1246,14956.574079
141.0,5900,14968.061928
300.0,6948,14981.50222
257.0,5263,14991.663602
159.0,6339,15004.096454
312.0,3620,15011.068732
39.0,3790,15018.336891
245.0,6975,15031.769017
175.0,6880,15045.25519
76.0,4969,15054.779592
135.0,6033,15066.510202
215.0,7182,15080.452161
295.0,5236,15090.566374
71.0,4873,15100.032949
262.0,7222,15113.952407
138.0,5428,15124.550447
146.0,6007,15136.03431
270.0,6853,15149.261105
343.0,6830,15162.67469
197.0,6888,15175.973979
99.0,4637,15184.93644
83.0,5440,15195.274591
287.0,5561,15205.980549
264.0,5735,15217.082645
235.0,6794,15230.197585
173.0,6831,15243.430155
259.0,6703,15256.429433
306.0,6376,15268.88566
83.0,4904,15278.291825
282.0,7258,15292.454498
218.0,5788,15303.608368
321.0,7350,15317.9621
122.0,6249,15330.066439
118.0,4738,15339.210367
36.0,2228,15343.36495
17.0,2107,15347.379633
26.0,3246,15353.519605
294.0,6547,15366.301974
297.0,7406,15380.613788
272.0,6911,15393.97137
166.0,6416,15406.49229
292.0,7091,15420.29651
285.0,7096,15433.945756
279.0,6722,15446.89382
333.0,4479,15455.456079
249.0,6997,15468.979538
285.0,6701,15481.859743
60.0,4560,15490.64653
83.0,4821,15499.866487
264.0,7097,15513.7412
216.0,6395,15526.249635
305.0,6001,15537.747106
307.0,5291,15547.94968
139.0,5578,15558.798706
338.0,5897,15570.177325
239.0,8024,15585.852505
262.0,6453,15598.28959
314.0,6215,15610.178483
235.0,6956,15623.667782
174.0,7193,15637.535952
132.0,6599,15650.254044
318.0,6540,15662.691106
332.0,7495,15677.336963
262.0,6829,15690.613555
271.0,6614,15703.414283
109.0,4050,15711.260124
219.0,8173,15726.968584
314.0,5978,15738.629867
301.0,6947,15752.073924
44.0,2695,15757.181229
245.0,6567,15769.90454
234.0,6844,15783.031758
119.0,5913,15794.587535
160.0,6512,15807.102908
94.0,6542,15819.844875
219.0,3237,15826.020872
49.0,3558,15832.924382
69.0,3922,15840.541243
212.0,7630,15855.21209
275.0,7512,15869.863464
96.0,5699,15881.011448
32.0,3614,15887.897698
60.0,4144,15895.874602
36.0,3041,15901.780424
235.0,6846,15914.989529
273.0,7490,15929.431945
298.0,7959,15944.742109
334.0,6496,15957.128922
181.0,5900,15968.663864
259.0,6846,15981.845354
49.0,4895,15991.080651
238.0,6635,16003.86798
135.0,5541,16014.552047
315.0,6509,16027.06948
326.0,8081,16042.808139
253.0,5857,16054.11622
93.0,5484,16064.798477
339.0,7870,16080.096526
288.0,7528,16094.545152
295.0,7470,16108.953471
335.0,7107,16122.816173
347.0,7227,16136.749197
324.0,8680,16153.360627
120.0,5535,16163.960399
77.0,5600,16174.848276
320.0,6907,16188.401948
341.0,8286,16204.361236
164.0,5735,16215.380149
384.0,6047,16226.810879
337.0,7898,16242.201144
263.0,5857,16253.544001
313.0,7426,16267.906207
305.0,7921,16283.361603
293.0,8194,16299.127722
96.0,4652,16307.914885
43.0,2443,16312.635184
264.0,6932,16326.046154
360.0,8555,16342.536423
98.0,5914,16353.914582
316.0,6247,16366.163982
306.0,7155,16379.971462
364.0,8789,16396.971857
380.0,7762,16412.090637
325.0,7284,16426.363361
241.0,6302,16438.573069
73.0,3994,16446.156383
26.0,3423,16452.785156
124.0,6743,16465.949944
246.0,6610,16478.697611
246.0,7550,16493.259386
176.0,6237,16505.253794
264.0,5456,16515.652893
303.0,6484,16528.098525
304.0,7413,16542.611723
214.0,7257,16556.651229
292.0,7253,16570.72081
311.0,6971,16584.220189
345.0,7836,16599.409631
337.0,8150,16615.044006
308.0,6583,16627.867542
366.0,7973,16643.236794
43.0,3078,16649.189754
287.0,6536,16661.910509
209.0,7529,16676.339491
308.0,8054,16691.889953
310.0,7095,16705.75419
277.0,6391,16717.990671
321.0,4017,16725.822927
315.0,6933,16739.140739
251.0,6833,16752.191025
339.0,6413,16764.719875
250.0,6683,16777.699867
108.0,6771,16790.760446
277.0,5388,16800.988861
109.0,4256,16809.165598
273.0,5611,16820.013701
48.0,4123,16827.858411
301.0,5752,16838.911919
312.0,6492,16851.583076
365.0,5518,16862.184971
143.0,6629,16874.967021
334.0,5799,16886.039515
16.0,1573,16889.065317
313.0,7291,16903.206459
323.0,7441,16917.521868
342.0,5997,16929.041702
173.0,6488,16941.679878
280.0,6485,16954.144522
332.0,6908,16967.690144
282.0,6348,16979.828914
312.0,5955,16991.367768
203.0,6300,17003.575441
267.0,6857,17016.673548
324.0,7355,17030.856207
281.0,5199,17040.909859
286.0,5839,17052.294307
317.0,6486,17064.647649
219.0,7697,17079.650777
159.0,6966,17093.260983
276.0,6897,17106.592955
194.0,7712,17121.423155
283.0,5281,17131.597685
293.0,7833,17146.77034
278.0,7969,17162.382172
249.0,5628,17173.077667
303.0,6968,17186.46452
213.0,6699,17199.357801
233.0,5748,17210.338872
44.0,3509,17217.006065
334.0,7973,17232.451941
119.0,6211,17244.485705
287.0,4716,17253.57471
270.0,6345,17265.818281
340.0,8245,17281.892601
365.0,5300,17292.228463
359.0,7453,17306.401505
237.0,7536,17321.105582
318.0,7529,17335.66307
173.0,6075,17347.520648
52.0,3594,17354.415237
416.0,8701,17371.139438
247.0,5141,17381.132357
289.0,6781,17394.294278
255.0,7043,17407.829802
74.0,3949,17415.515751
322.0,7317,17429.621184
147.0,3673,17436.558065
298.0,6399,17448.786993
56.0,4682,17457.680829
337.0,7981,17473.106402
305.0,6400,17485.226862
264.0,8129,17500.837132
396.0,7848,17516.079083
372.0,8748,17533.060274
98.0,5023,17542.76882
169.0,6353,17555.053859
309.0,8016,17570.583547
361.0,6380,17582.869533
285.0,5994,17594.362429
273.0,6171,17606.335332
306.0,8446,17622.785975
346.0,8291,17638.701959
324.0,7476,17653.011963
198.0,5211,17662.965861
84.0,4607,17671.755659
47.0,4689,17680.805721
334.0,7281,17694.709535
316.0,7683,17709.638801
284.0,7582,17724.383219
37.0,3126,17730.384735
344.0,7416,17744.638221
52.0,4514,17753.301932
256.0,8415,17769.596711
359.0,5521,17780.380162
323.0,6790,17793.48059
241.0,6869,17806.667682
332.0,7059,17820.488185
325.0,6890,17833.997209
318.0,7571,17848.606118
343.0,6924,17861.9981
258.0,7529,17876.688583
259.0,7500,17891.191407
95.0,6184,17903.214023
355.0,7106,17917.077157
231.0,7143,17930.986279
371.0,8942,17948.071571
40.0,4650,17956.847363
370.0,5911,17968.303221
339.0,8295,17984.129776
143.0,5205,17993.983291
369.0,7548,18008.426983
311.0,6198,18020.363163
343.0,8561,18036.74484
337.0,6942,18050.114096
290.0,6236,18061.932713
361.0,6914,18075.127632
331.0,8152,18090.844373
292.0,6418,18103.27029
296.0,5716,18114.246411
355.0,7189,18127.987113
346.0,4824,18137.12179
244.0,3629,18144.130051
276.0,8368,18160.377083
371.0,8223,18176.240775
326.0,7787,18191.064111
227.0,5276,18201.219193
251.0,6488,18213.67198
325.0,6086,18225.471522
58.0,4365,18233.863233
36.0,3588,18240.788327
337.0,5977,18252.443756
319.0,6612,18264.89849
359.0,7145,18278.790971
316.0,6812,18291.965056
308.0,6459,18304.566263
319.0,6600,18317.409519
327.0,6756,18330.351115
299.0,7004,18343.830728
187.0,6915,18357.168505
316.0,6548,18369.935121
277.0,6683,18382.905942
211.0,7619,18397.748401
91.0,4206,18405.837642
349.0,9018,18422.994504
24.0,2742,18428.283362
293.0,8213,18444.283042
25.0,2801,18449.541387
95.0,5485,18460.085014
159.0,7224,18474.099408
330.0,7141,18487.968674
174.0,4955,18497.639272
281.0,6709,18510.6733
312.0,6588,18523.361598
