#{"t_start": 1760405989.1999342, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
9.0,2093,518.783211
16.0,2085,522.7964
21.0,2396,527.241505
15.0,1641,530.305212
15.0,1811,533.826818
14.0,2070,537.79439
14.0,2179,541.937786
20.0,2063,545.895652
13.0,1878,549.361022
12.0,2492,554.228367
9.0,1988,558.015297
9.0,1917,561.579019
14.0,2383,566.15585
19.0,2965,571.749811
17.0,2584,576.671364
16.0,2388,581.319021
19.0,3052,587.162916
13.0,1789,590.487602
10.0,2084,594.483982
15.0,2243,598.704479
7.0,1490,601.549321
21.0,2621,606.641699
9.0,1896,610.364279
14.0,2056,614.381743
21.0,3120,620.249941
17.0,2240,624.683745
22.0,2277,628.964959
11.0,2189,633.089915
15.0,2386,637.686076
14.0,2336,642.044649
18.0,2568,646.940475
19.0,2664,652.018292
26.0,2843,657.38954
16.0,2413,662.040763
13.0,2290,666.372101
18.0,2329,670.89535
19.0,2401,675.354737
16.0,2958,681.045437
19.0,2354,685.447581
14.0,2178,689.711728
18.0,2550,694.447575
16.0,1894,698.076066
17.0,2478,702.819957
15.0,2570,707.762372
14.0,1487,710.426873
19.0,3076,716.320762
16.0,2457,721.00794
6.0,1532,723.939063
12.0,2458,728.505709
21.0,2663,733.546649
16.0,2396,738.182539
12.0,2315,742.518953
23.0,3012,748.318437
16.0,2533,753.174152
11.0,1742,756.396111
8.0,1862,759.98017
19.0,2856,765.3934
10.0,2103,769.37739
15.0,2363,773.991849
21.0,1706,777.182614
20.0,2740,782.39833
25.0,1839,785.946841
22.0,2794,791.209563
19.0,2860,796.615673
17.0,3119,802.631453
8.0,1637,805.665356
14.0,2233,809.833896
12.0,2416,814.496913
18.0,3000,820.255751
19.0,3078,826.138731
18.0,2283,830.426358
44.0,3539,837.266798
13.0,1875,840.73731
19.0,2996,846.51299
14.0,2144,850.556607
9.0,1955,854.312196
14.0,2053,858.093055
23.0,1956,861.851787
26.0,2526,866.773361
15.0,2655,871.842066
22.0,1803,875.200781
24.0,3048,881.059209
21.0,2620,886.043644
30.0,2494,890.842922
13.0,2590,895.755093
15.0,2805,901.027022
11.0,2102,905.029107
13.0,2227,909.216075
23.0,2904,914.87608
26.0,3113,920.846826
27.0,1721,924.085177
36.0,1864,927.715916
13.0,2675,932.745178
15.0,2479,937.378999
29.0,2666,942.589936
19.0,2608,947.39402
24.0,3015,953.173026
19.0,2301,957.642536
18.0,2887,963.080857
24.0,3179,969.204844
13.0,1426,971.908406
22.0,3006,977.686855
12.0,2306,982.033865
26.0,3419,988.545003
26.0,3297,994.949332
30.0,2491,999.843115
28.0,3274,1006.032713
14.0,2551,1010.901584
15.0,2882,1016.310161
11.0,1715,1019.502132
20.0,2506,1024.266946
18.0,2566,1029.199842
19.0,2859,1034.589852
17.0,2633,1039.62255
31.0,3642,1046.59613
21.0,2973,1052.354362
25.0,2886,1057.933501
9.0,1790,1061.270925
20.0,2569,1066.186542
20.0,2593,1071.095917
19.0,2761,1076.33462
33.0,2649,1081.409642
15.0,2986,1087.135629
18.0,2637,1092.157064
14.0,2123,1096.200679
22.0,2339,1100.613724
20.0,2603,1105.559902
18.0,2297,1109.872354
44.0,3655,1116.853273
21.0,2744,1122.234161
24.0,3124,1128.176705
20.0,2895,1133.640733
28.0,3378,1140.191547
19.0,2926,1145.698632
25.0,2021,1149.572292
30.0,4014,1157.316674
16.0,2454,1161.927091
13.0,2532,1166.786669
40.0,3704,1173.909986
18.0,1994,1177.749376
21.0,2934,1183.415803
29.0,3364,1189.784667
19.0,2218,1194.023111
32.0,2081,1197.94201
21.0,3108,1203.901003
21.0,2820,1209.213552
27.0,4248,1217.468548
23.0,3045,1223.152208
15.0,2820,1228.613375
27.0,2699,1233.753474
24.0,2930,1239.234863
28.0,2474,1243.993221
21.0,3054,1249.865025
21.0,2727,1254.999875
29.0,3416,1261.666941
20.0,2767,1266.900272
26.0,3482,1273.672531
34.0,3428,1280.146751
19.0,2760,1285.400817
15.0,2474,1290.152248
26.0,2982,1295.981723
24.0,3464,1302.528951
24.0,2956,1308.32802
23.0,2824,1313.727843
18.0,2851,1319.256141
16.0,2587,1324.210045
29.0,2812,1329.534317
19.0,2902,1335.23999
24.0,2916,1340.841344
26.0,3178,1347.01865
22.0,3094,1352.993934
31.0,2466,1357.752512
22.0,2726,1362.968132
28.0,3209,1369.089576
17.0,2826,1374.563912
25.0,2574,1379.497225
23.0,1994,1383.146684
19.0,2700,1388.283741
16.0,2254,1392.77173
25.0,2690,1397.909611
20.0,3070,1403.790939
21.0,2514,1408.650067
20.0,2560,1413.400342
19.0,3271,1419.717621
22.0,2651,1424.73688
15.0,2197,1428.880208
21.0,2599,1433.841503
19.0,2340,1438.273544
27.0,2795,1443.655001
18.0,1923,1447.193439
17.0,1823,1450.721492
27.0,2781,1455.965864
23.0,2357,1460.397961
25.0,3164,1466.420939
26.0,3363,1472.96182
14.0,1519,1475.850701
28.0,2951,1481.358578
18.0,2634,1486.363206
25.0,2931,1492.016587
27.0,2427,1496.541326
21.0,2113,1500.537543
30.0,3887,1508.140255
22.0,1971,1511.906361
23.0,2631,1516.885988
19.0,2786,1522.20945
16.0,2754,1527.443647
15.0,1777,1530.76899
16.0,2701,1536.007251
15.0,2401,1540.472337
20.0,1843,1544.019498
21.0,2852,1549.41915
22.0,2234,1553.585191
23.0,3084,1559.533958
15.0,1826,1563.055154
21.0,2752,1568.308043
38.0,3752,1575.517949
21.0,2783,1580.76773
25.0,3625,1587.841024
28.0,3366,1594.350265
37.0,3029,1599.974264
22.0,3416,1606.587988
24.0,2945,1612.285944
17.0,3139,1618.277646
22.0,3252,1624.512612
23.0,3297,1630.782054
30.0,4428,1639.437999
14.0,2859,1644.805586
30.0,2513,1649.64315
16.0,2305,1653.962705
29.0,3347,1660.454423
25.0,3555,1667.128283
30.0,2972,1672.911743
13.0,2251,1677.098726
22.0,2705,1682.398456
30.0,4155,1690.426828
24.0,3361,1696.796591
27.0,3307,1703.106123
33.0,3341,1709.555119
25.0,2938,1715.125495
24.0,3380,1721.706395
38.0,4133,1729.696449
17.0,2792,1734.959305
25.0,2413,1739.657828
37.0,3969,1747.145732
35.0,2217,1751.310567
27.0,3334,1757.795244
24.0,3433,1764.311046
42.0,4399,1772.885684
31.0,3961,1780.389529
33.0,3664,1787.475529
35.0,2670,1792.502341
18.0,2007,1796.314625
23.0,1916,1799.970854
25.0,3121,1805.918269
28.0,2448,1810.508183
17.0,2730,1815.872283
10.0,1822,1819.266554
21.0,2482,1823.960664
25.0,3350,1830.399218
18.0,3376,1836.943495
26.0,2189,1841.086571
35.0,3802,1848.308654
24.0,3078,1854.26636
25.0,3111,1860.251301
22.0,3506,1866.979865
25.0,3081,1872.773714
25.0,2194,1877.079296
31.0,2833,1882.386442
21.0,2560,1887.280597
30.0,3247,1893.437404
22.0,3188,1899.531164
26.0,3785,1906.765929
27.0,4002,1914.525815
23.0,3389,1920.955998
29.0,2655,1926.153549
20.0,3203,1932.293833
24.0,3078,1938.19085
40.0,3928,1945.712669
26.0,3463,1952.359099
27.0,3390,1958.793863
31.0,3556,1965.67363
24.0,2557,1970.507532
25.0,2246,1974.744332
16.0,2410,1979.451193
29.0,3870,1986.775738
26.0,3733,1993.889268
19.0,3369,2000.407743
19.0,2904,2005.919416
18.0,2869,2011.443151
15.0,2705,2016.591283
18.0,2708,2021.744779
15.0,2255,2025.996068
20.0,2297,2030.466139
22.0,2774,2035.69777
25.0,2230,2039.910982
19.0,2712,2045.070679
31.0,3700,2052.161242
17.0,3279,2058.549997
13.0,2315,2062.905295
23.0,2312,2067.234617
18.0,2598,2072.211711
18.0,2241,2076.603669
24.0,3116,2082.367615
19.0,2896,2088.039807
21.0,3242,2094.170876
15.0,2546,2099.069533
13.0,2367,2103.477229
31.0,3152,2109.696615
14.0,2471,2114.318825
20.0,3235,2120.484674
26.0,2927,2126.190178
27.0,2774,2131.444943
18.0,2380,2136.035928
18.0,2553,2140.989591
19.0,3012,2146.614422
30.0,4258,2154.904816
18.0,2509,2159.580126
23.0,2981,2165.271617
21.0,3026,2171.133566
27.0,3128,2177.180236
23.0,2851,2182.557292
21.0,3022,2188.416246
11.0,2046,2192.327419
37.0,2024,2196.143956
22.0,2698,2201.298415
50.0,4920,2210.716608
9.0,1858,2214.335295
27.0,2015,2218.151212
35.0,3541,2224.819931
37.0,3828,2232.264051
22.0,2621,2237.247476
32.0,3133,2243.282944
18.0,2148,2247.36175
24.0,2855,2252.754988
24.0,3390,2259.327571
28.0,3511,2266.153215
16.0,2807,2271.443945
33.0,2910,2276.926482
18.0,2892,2282.552617
28.0,3297,2288.797757
29.0,2624,2293.832319
20.0,3195,2299.889792
21.0,1981,2303.694625
18.0,3010,2309.450777
18.0,3262,2315.665402
26.0,4276,2323.903332
17.0,2712,2329.051408
22.0,3199,2335.317289
14.0,2405,2339.808137
31.0,4054,2347.64678
22.0,3464,2354.193317
21.0,3072,2360.098292
28.0,3478,2366.863289
12.0,2384,2371.584706
20.0,2875,2376.97209
37.0,4096,2384.79346
34.0,3406,2391.256398
16.0,2283,2395.719987
26.0,3122,2401.647969
22.0,2193,2405.808761
28.0,4250,2413.950274
26.0,3978,2421.660909
30.0,4116,2429.427632
27.0,3386,2436.011339
35.0,3695,2443.094969
20.0,2698,2448.23249
32.0,3620,2455.199163
30.0,3728,2462.371464
25.0,3475,2469.107468
26.0,3358,2475.503549
37.0,3882,2483.071357
33.0,3860,2490.515671
19.0,2836,2496.09804
32.0,3558,2502.783881
22.0,3332,2509.310983
20.0,2550,2514.298096
21.0,3084,2520.077224
16.0,1970,2523.919293
24.0,3016,2529.809488
42.0,4840,2539.266205
37.0,4722,2548.341058
40.0,4554,2557.134482
28.0,3100,2563.088006
30.0,3133,2569.151424
35.0,3591,2575.987234
14.0,1989,2579.781263
30.0,3205,2585.931839
38.0,4099,2593.813016
18.0,2073,2597.62671
9.0,1839,2601.246867
31.0,3355,2607.782037
38.0,4016,2615.577351
8.0,1611,2618.666038
28.0,3732,2625.885293
35.0,3281,2632.282483
47.0,5348,2642.582442
30.0,3693,2649.683525
16.0,2593,2654.724532
18.0,3005,2660.502995
23.0,3127,2666.436303
38.0,3815,2673.708876
27.0,3696,2680.786549
40.0,3316,2687.11307
36.0,3525,2693.919919
31.0,3896,2701.462431
27.0,2396,2705.944976
25.0,2755,2711.155118
29.0,4182,2719.162413
37.0,4551,2727.986292
24.0,2966,2733.71438
24.0,3024,2739.403352
36.0,4176,2747.400494
11.0,2282,2751.901632
34.0,3620,2758.878962
27.0,3409,2765.419184
15.0,2165,2769.473475
29.0,3095,2775.368171
27.0,3367,2781.88067
26.0,3384,2788.311074
18.0,2785,2793.552083
24.0,3209,2799.847144
29.0,3647,2806.855522
23.0,3110,2812.692029
20.0,3014,2818.484288
44.0,4598,2827.42007
34.0,1683,2830.518852
23.0,2429,2835.262311
33.0,3633,2842.338833
46.0,4807,2851.784417
19.0,2534,2856.74886
26.0,3515,2863.65909
29.0,3613,2870.542096
43.0,4350,2879.080897
43.0,4387,2887.500366
24.0,2967,2893.190243
20.0,2977,2898.936724
12.0,2256,2903.158696
38.0,3262,2909.420075
42.0,4621,2918.328993
28.0,3469,2925.07095
37.0,3786,2932.322798
21.0,3057,2938.231844
21.0,2734,2943.393061
43.0,5013,2953.132727
58.0,5441,2963.627965
52.0,5498,2974.277684
31.0,4227,2982.408089
46.0,4235,2990.563082
27.0,3651,2997.616996
44.0,5298,3007.841778
20.0,2392,3012.490309
50.0,4433,3020.929141
17.0,3032,3026.764354
37.0,3436,3033.443232
23.0,3553,3040.143865
30.0,3462,3046.788421
34.0,3851,3054.129209
27.0,3015,3059.983043
33.0,3868,3067.523328
29.0,3774,3074.740148
42.0,4048,3082.591267
31.0,2898,3087.995549
11.0,2112,3092.056956
9.0,1752,3095.312826
27.0,3943,3102.944535
40.0,4912,3112.373668
46.0,4601,3121.287054
35.0,4298,3129.698214
26.0,3601,3136.471793
33.0,3454,3143.138814
30.0,3843,3150.468447
26.0,3745,3157.913633
31.0,3849,3165.32081
13.0,2496,3170.20301
21.0,3172,3176.2803
27.0,3731,3183.422287
27.0,3627,3190.332574
49.0,5530,3201.127255
37.0,4086,3208.905667
34.0,3399,3215.480436
56.0,4801,3224.729873
38.0,4561,3233.519561
28.0,2472,3238.267923
23.0,2089,3242.241396
26.0,3160,3248.297301
46.0,4965,3257.799798
28.0,2437,3262.478427
23.0,3438,3269.037403
27.0,3606,3275.978245
24.0,3586,3282.857353
30.0,3977,3290.553595
27.0,3199,3296.667471
27.0,3660,3303.727162
30.0,4106,3311.666737
23.0,2241,3315.920038
34.0,3688,3322.971162
28.0,2803,3328.446012
30.0,3107,3334.310356
30.0,2857,3339.841239
29.0,2579,3344.800054
42.0,3984,3352.438648
29.0,3959,3360.005141
31.0,3440,3366.672885
35.0,4324,3374.911986
43.0,3725,3382.023582
40.0,4560,3390.878659
36.0,3913,3398.340288
43.0,4664,3407.344674
36.0,3025,3413.190428
10.0,1758,3416.438848
42.0,4125,3424.450319
51.0,4501,3433.158112
26.0,3922,3440.633325
25.0,3091,3446.561204
22.0,3498,3453.357114
18.0,2686,3458.520275
44.0,4624,3467.421177
39.0,3462,3474.1676
45.0,4244,3482.342597
25.0,2978,3488.029089
25.0,3131,3494.076018
42.0,5089,3503.799204
31.0,2994,3509.578017
34.0,4225,3517.714424
23.0,1821,3521.25497
49.0,3692,3528.304957
53.0,5053,3537.960706
22.0,3828,3545.386298
48.0,5293,3555.61924
32.0,3478,3562.354316
34.0,4003,3569.940879
61.0,5181,3579.952554
35.0,4722,3589.071199
45.0,5171,3599.040913
32.0,3347,3605.56051
19.0,2775,3610.806201
62.0,5693,3621.810348
62.0,5436,3632.427201
34.0,3593,3639.190273
35.0,4197,3647.301167
45.0,4648,3656.287785
33.0,3899,3663.847942
27.0,3532,3670.694093
51.0,5268,3680.862255
39.0,3890,3688.285885
27.0,3926,3695.894019
29.0,2626,3700.904023
30.0,3890,3708.307734
36.0,3317,3714.756549
18.0,2868,3720.168966
33.0,4193,3728.256647
61.0,5909,3739.808402
36.0,3777,3747.096682
50.0,4600,3755.901397
58.0,4847,3765.245273
20.0,2445,3769.951066
48.0,5313,3780.197566
23.0,3928,3787.725621
36.0,4006,3795.42732
35.0,3241,3801.581752
42.0,4367,3810.096286
27.0,3961,3817.642761
45.0,4606,3826.566683
36.0,3968,3834.257068
41.0,4978,3843.792582
45.0,4930,3853.459858
48.0,3473,3859.997314
25.0,3211,3866.290813
25.0,3699,3873.384797
48.0,4576,3882.087116
21.0,3010,3887.917059
30.0,2509,3892.694338
51.0,4936,3902.350322
32.0,3906,3909.735194
53.0,5378,3920.134616
42.0,4938,3929.71455
32.0,3165,3935.801532
22.0,3006,3941.660451
41.0,3895,3949.027093
30.0,3992,3956.747636
19.0,2383,3961.224934
23.0,2866,3966.817833
43.0,4538,3975.631254
31.0,4140,3983.640989
35.0,3322,3989.917361
37.0,3945,3997.379099
39.0,3841,4004.861448
43.0,4153,4012.879607
28.0,2966,4018.478459
36.0,4251,4026.731007
32.0,4132,4034.553674
35.0,4120,4042.539109
29.0,2943,4048.215527
33.0,3899,4055.870586
43.0,4797,4065.074713
36.0,4525,4073.714451
51.0,4630,4082.656026
72.0,5822,4094.051801
16.0,2941,4099.531002
35.0,3940,4107.164538
46.0,4365,4115.497269
42.0,4483,4124.212068
41.0,4728,4133.313744
40.0,4499,4141.946935
67.0,5456,4152.503724
54.0,4553,4161.347806
28.0,3224,4167.518136
29.0,2787,4172.776882
29.0,2545,4177.64676
31.0,3731,4184.842213
38.0,4105,4192.770832
29.0,3817,4200.077469
26.0,2772,4205.502234
35.0,3774,4212.770804
48.0,4994,4222.435853
74.0,6470,4234.879744
45.0,4777,4244.099259
37.0,3648,4251.127957
49.0,5070,4260.975815
30.0,2782,4266.240569
50.0,4918,4275.852413
91.0,6691,4288.845466
40.0,3530,4295.638412
21.0,1913,4299.142356
56.0,5418,4309.710146
37.0,3154,4315.793151
62.0,6107,4327.484997
52.0,5199,4337.499685
68.0,6087,4349.330477
40.0,4736,4358.475861
48.0,4804,4367.866969
55.0,4454,4376.393117
81.0,6330,4388.61555
45.0,4368,4397.13551
60.0,5393,4407.50789
53.0,4947,4417.135458
41.0,4167,4425.213482
47.0,4969,4434.686834
52.0,3810,4442.145194
97.0,6966,4455.590251
61.0,5558,4466.39371
56.0,4711,4475.459757
29.0,3273,4481.711842
42.0,3903,4489.313025
51.0,5105,4499.034394
70.0,5274,4509.390419
35.0,2657,4514.408667
59.0,4551,4523.056695
59.0,5250,4533.265464
51.0,4729,4542.518111
58.0,5758,4553.643577
75.0,5853,4564.913301
42.0,3956,4572.584469
61.0,4350,4580.962282
41.0,3774,4588.153082
53.0,3817,4595.450318
26.0,2653,4600.488764
87.0,5533,4611.238117
68.0,5431,4621.817675
73.0,4780,4630.997063
36.0,4296,4639.3055
63.0,5297,4649.49604
50.0,4848,4658.973775
26.0,3425,4665.421088
53.0,4687,4674.470825
45.0,4113,4682.402813
63.0,5397,4692.75965
65.0,5281,4703.09871
87.0,5466,4713.612959
46.0,4723,4722.781271
47.0,4823,4732.165318
30.0,3842,4739.497607
52.0,4399,4747.928905
77.0,5412,4758.499834
51.0,5006,4768.075291
70.0,5509,4778.766861
56.0,5037,4788.562642
56.0,5106,4798.433985
55.0,4703,4807.55116
72.0,6024,4819.119406
35.0,2727,4824.445906
44.0,4252,4832.57725
36.0,4526,4841.22156
33.0,3703,4848.522861
49.0,3057,4854.210098
48.0,4791,4863.625877
29.0,2789,4868.862676
32.0,3696,4875.98757
29.0,3958,4883.667906
71.0,4488,4892.254054
39.0,3666,4899.310322
66.0,6037,4911.095289
51.0,4285,4919.528979
67.0,5032,4929.255768
80.0,5713,4940.381912
59.0,5696,4951.553023
42.0,4439,4959.984825
71.0,6012,4971.684673
45.0,4099,4979.610338
93.0,5202,4989.680461
76.0,6651,5002.579177
56.0,5045,5012.211199
35.0,3043,5018.046919
47.0,4271,5026.241789
57.0,4657,5035.221258
54.0,4969,5044.905218
50.0,4631,5053.873353
43.0,3961,5061.357492
53.0,4995,5071.093169
41.0,3957,5078.801911
44.0,4695,5087.767896
72.0,5947,5099.264487
43.0,4754,5108.393173
46.0,4258,5116.655933
68.0,6221,5128.653148
34.0,3538,5135.464853
76.0,5193,5145.462274
38.0,3783,5152.660103
46.0,4910,5162.245831
41.0,3662,5169.312679
35.0,3203,5175.423144
42.0,4704,5184.444259
45.0,4700,5193.55577
74.0,6297,5205.768715
43.0,4181,5213.802215
30.0,2375,5218.418825
41.0,2870,5223.813862
60.0,5201,5233.846476
43.0,4416,5242.487115
67.0,5349,5252.732452
67.0,5881,5264.060906
69.0,5814,5275.475803
30.0,2464,5280.093628
60.0,5956,5291.705777
55.0,4073,5299.60462
80.0,5881,5311.036996
50.0,4772,5320.121305
42.0,3967,5327.830498
59.0,3728,5335.021857
28.0,2555,5339.915901
50.0,4261,5348.095702
47.0,5097,5357.969194
65.0,4899,5367.340978
55.0,5275,5377.724172
53.0,4895,5387.071204
23.0,2712,5392.189152
66.0,3763,5399.430183
41.0,3913,5407.026775
68.0,4959,5416.497409
37.0,3999,5424.257473
43.0,4751,5433.423923
36.0,4175,5441.419429
36.0,1919,5445.132791
59.0,4480,5453.62759
84.0,4765,5462.963733
24.0,2443,5467.545387
37.0,4862,5476.996044
51.0,3661,5484.085341
82.0,6225,5496.131995
28.0,2777,5501.353833
81.0,5198,5511.401273
44.0,4526,5520.158609
63.0,4899,5529.590812
46.0,4091,5537.448035
48.0,4238,5545.618808
62.0,5191,5555.660177
52.0,5129,5565.630548
57.0,5274,5575.823545
48.0,4303,5584.063861
261.0,5295,5594.256901
55.0,4273,5602.633301
77.0,5467,5613.144892
53.0,4309,5621.551919
55.0,5234,5631.643014
55.0,4859,5640.99195
61.0,4882,5650.3138
36.0,3276,5656.732784
65.0,4531,5665.369703
73.0,4333,5673.838949
51.0,3951,5681.357029
39.0,4399,5689.983655
70.0,5247,5700.098727
90.0,5659,5711.093104
50.0,4211,5719.149602
61.0,4901,5728.52297
59.0,5294,5738.657919
70.0,6034,5750.428703
60.0,4736,5759.583325
36.0,4010,5767.296688
71.0,4458,5775.853773
45.0,4768,5785.170514
54.0,4025,5792.762196
65.0,5679,5803.753458
52.0,5188,5813.830292
39.0,3858,5821.370767
69.0,4147,5829.396793
55.0,4777,5838.593386
63.0,5769,5849.742858
44.0,3266,5855.926754
53.0,4805,5865.355199
56.0,3908,5872.777169
52.0,5265,5882.968083
57.0,4885,5892.464525
53.0,5381,5902.869628
46.0,4631,5911.77221
34.0,3125,5917.767424
25.0,3216,5923.946353
35.0,3669,5931.021819
23.0,2175,5935.118137
51.0,4499,5943.820739
33.0,3345,5950.203776
57.0,4455,5958.873516
89.0,6456,5971.360822
69.0,5422,5981.930985
70.0,5148,5991.912571
40.0,2727,5997.005196
40.0,3585,6003.976918
78.0,5250,6014.084136
30.0,3230,6020.263221
22.0,3092,6026.244981
58.0,3411,6032.678259
65.0,5661,6043.653278
46.0,4615,6052.562159
69.0,5767,6063.797255
42.0,4088,6071.682225
52.0,5110,6081.582922
41.0,3714,6088.71402
61.0,4833,6098.223805
86.0,6668,6110.919792
63.0,5106,6120.818635
71.0,5907,6132.403493
54.0,3711,6139.436888
94.0,5687,6150.532453
90.0,5288,6160.708277
49.0,4636,6169.62238
88.0,6097,6181.502003
82.0,5214,6191.566485
50.0,4823,6200.820925
67.0,4875,6210.14953
65.0,5043,6220.002646
29.0,2545,6224.868325
71.0,5017,6234.392928
49.0,3825,6241.914555
95.0,5436,6252.335124
55.0,4782,6261.501043
40.0,4444,6270.132044
65.0,5409,6280.545214
28.0,3589,6287.412178
54.0,4502,6296.184012
40.0,3568,6302.982264
95.0,6307,6315.225347
57.0,5642,6326.141128
60.0,4497,6334.696925
29.0,4131,6342.640135
104.0,6347,6355.060436
93.0,5357,6365.431222
90.0,6063,6377.209323
68.0,5293,6387.349883
65.0,5058,6397.045204
64.0,5366,6407.380502
39.0,3552,6414.280406
61.0,5514,6424.820884
56.0,4613,6433.757745
61.0,4832,6443.167098
62.0,5925,6454.534655
48.0,4407,6462.948915
55.0,5154,6472.915123
46.0,4459,6481.598441
50.0,5559,6492.41155
76.0,3935,6499.862089
77.0,4941,6509.497372
45.0,4025,6517.13004
87.0,6529,6529.857944
53.0,5606,6540.768264
50.0,4845,6550.053075
57.0,4170,6558.056107
76.0,5148,6568.063129
95.0,5815,6579.321868
37.0,3291,6585.744362
69.0,4347,6594.092793
32.0,2959,6599.772564
52.0,4741,6608.908006
38.0,4336,6617.20145
25.0,2996,6623.01542
42.0,4181,6631.029209
109.0,6764,6644.113206
47.0,4360,6652.469529
56.0,4921,6662.044302
