#{"t_start": 1760358203.7253613, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,1098,105.740834
0.0,525,106.410579
2.0,824,107.487735
4.0,1222,109.106203
0.0,524,109.757839
1.0,713,110.68938
0.0,507,111.324599
1.0,647,112.129698
1.0,614,112.909577
0.0,513,113.559948
0.0,512,114.201068
2.0,835,115.304137
1.0,643,116.166614
1.0,636,116.984433
3.0,1026,118.357313
2.0,802,119.593707
3.0,1088,121.059967
0.0,517,121.721471
3.0,1000,123.043038
4.0,1300,124.765491
2.0,918,126.018137
0.0,539,126.687423
2.0,825,127.773749
1.0,625,128.589333
4.0,1051,129.941108
0.0,523,130.564223
2.0,759,131.496788
1.0,622,132.294329
2.0,825,133.36753
1.0,727,134.289016
1.0,705,135.186949
1.0,618,135.983778
1.0,727,136.910061
0.0,507,137.561716
0.0,524,138.249847
1.0,640,139.045264
0.0,521,139.722928
0.0,507,140.376951
0.0,536,141.050388
3.0,994,142.377025
4.0,1131,143.897852
2.0,832,144.972775
0.0,529,145.630587
0.0,527,146.2712
1.0,644,147.056417
2.0,830,149.436768
1.0,710,150.61422
4.0,1185,152.630232
2.0,898,154.062409
1.0,640,155.096332
0.0,512,155.87436
1.0,719,157.004389
1.0,640,158.046903
3.0,1015,159.682903
3.0,974,161.294459
0.0,543,162.1356
2.0,812,163.462503
2.0,910,164.910807
2.0,811,166.192844
0.0,525,167.014373
0.0,520,167.808065
1.0,640,168.848344
2.0,912,170.279091
0.0,541,171.084547
1.0,722,172.217813
0.0,529,173.016469
1.0,724,174.151883
2.0,915,175.640379
0.0,537,176.458152
0.0,509,177.280548
0.0,517,178.106238
0.0,521,178.910837
3.0,949,180.459916
1.0,652,181.434463
1.0,644,182.439803
6.0,1562,185.034628
1.0,621,186.023901
2.0,745,187.254231
1.0,714,188.375619
2.0,853,189.749696
0.0,515,190.543672
2.0,849,191.916841
1.0,641,192.939927
0.0,521,193.737294
3.0,1116,195.557078
1.0,732,196.764047
7.0,1298,198.91384
2.0,824,200.247231
1.0,727,201.374895
0.0,524,202.191029
2.0,825,203.510586
4.0,1174,205.428056
0.0,541,206.255318
2.0,822,207.592605
2.0,821,208.894948
1.0,635,209.897448
1.0,649,210.881274
0.0,537,211.648515
0.0,513,212.425867
4.0,1206,214.414632
4.0,1208,216.367376
2.0,826,217.705897
0.0,539,218.52689
1.0,709,219.674088
1.0,701,220.80529
0.0,514,221.618496
0.0,511,222.419905
3.0,1005,224.063413
2.0,837,225.40473
1.0,630,226.42342
0.0,535,227.265871
2.0,891,228.721412
3.0,1010,230.375513
2.0,772,231.591926
4.0,1306,233.738287
1.0,704,234.876085
3.0,1096,236.631958
0.0,520,237.450547
0.0,527,238.267828
1.0,719,239.409199
1.0,715,240.582449
1.0,709,241.712478
2.0,735,242.86256
0.0,511,243.664416
6.0,1500,246.071053
0.0,503,246.833503
1.0,717,247.98994
1.0,631,248.99341
1.0,625,249.997938
1.0,713,251.152489
2.0,829,252.467188
2.0,761,253.673624
2.0,772,254.91005
0.0,501,255.729761
1.0,710,256.865292
2.0,755,258.044223
2.0,767,259.236532
0.0,519,260.09885
2.0,922,261.620423
0.0,528,262.420381
1.0,625,263.403883
1.0,629,264.3972
1.0,621,265.413343
2.0,751,266.648271
0.0,536,267.454897
0.0,525,268.256364
0.0,519,269.03822
2.0,830,270.378536
0.0,524,271.180326
3.0,1116,273.039084
2.0,814,274.33356
3.0,1086,276.180733
3.0,1014,277.859564
3.0,1100,279.698332
1.0,707,280.841444
0.0,529,281.671612
1.0,707,282.804703
1.0,723,283.936724
10.0,1752,286.909505
4.0,1195,288.871687
1.0,643,289.884288
1.0,705,291.002811
5.0,1387,293.340003
2.0,829,294.673224
2.0,920,296.159233
1.0,707,297.284461
3.0,953,298.826529
0.0,541,299.66312
4.0,1216,301.638449
0.0,535,302.421655
2.0,914,303.903543
1.0,633,304.888552
2.0,848,306.284015
1.0,714,307.46394
1.0,646,308.498013
0.0,526,309.293069
1.0,635,310.290512
0.0,531,311.10199
2.0,882,312.545601
0.0,515,313.343662
4.0,1210,315.413193
1.0,632,316.448032
0.0,533,317.248219
1.0,712,318.378051
5.0,1422,320.738431
4.0,1194,322.707371
0.0,516,323.485983
0.0,526,324.295326
0.0,530,325.251929
0.0,527,326.059739
1.0,696,327.178217
4.0,1209,329.183317
3.0,1013,330.843229
1.0,712,331.97799
1.0,712,333.075316
2.0,818,334.408626
0.0,521,335.192065
3.0,1000,336.83666
0.0,541,337.688214
0.0,510,338.511917
0.0,520,339.291076
0.0,529,340.11845
1.0,696,341.21725
9.0,1614,343.930527
1.0,695,345.075784
0.0,514,345.88856
0.0,504,346.661439
1.0,627,347.653945
0.0,524,348.480151
0.0,530,349.290764
1.0,704,350.424742
1.0,638,351.460449
2.0,909,352.900802
3.0,1028,354.572756
2.0,804,355.876783
2.0,760,357.102058
0.0,529,357.893062
1.0,641,358.895684
3.0,1093,360.669073
1.0,652,361.688045
1.0,712,362.816997
1.0,715,363.964592
1.0,631,364.998598
14.0,1926,368.237818
0.0,517,369.045603
0.0,531,369.839025
7.0,1304,372.029172
0.0,525,372.837653
2.0,911,374.304028
1.0,643,375.3234
0.0,524,376.142313
1.0,686,377.218168
0.0,516,378.052852
0.0,533,378.86529
0.0,532,379.684725
2.0,817,380.989223
1.0,631,382.036279
4.0,1232,384.034903
2.0,897,385.504256
3.0,1020,387.186725
3.0,875,388.658293
0.0,519,389.463698
1.0,641,390.499791
1.0,637,391.496476
2.0,843,392.840384
2.0,904,394.327124
3.0,978,395.960457
1.0,698,397.081593
1.0,717,398.359403
1.0,719,399.571424
2.0,828,400.915546
0.0,541,401.741247
2.0,822,403.105938
0.0,516,403.909776
1.0,642,404.921158
0.0,538,405.752997
3.0,1024,407.454658
5.0,1205,409.446375
1.0,708,410.570337
1.0,700,411.740641
2.0,752,412.978507
0.0,524,413.790584
2.0,811,415.141653
0.0,519,415.957072
2.0,719,417.19643
1.0,696,418.338465
1.0,707,419.476924
0.0,520,420.290624
0.0,521,421.106309
1.0,628,422.128248
2.0,903,423.609763
0.0,528,424.43014
1.0,655,425.467243
0.0,541,426.285574
0.0,539,427.137393
1.0,719,428.311869
2.0,834,429.646018
0.0,543,430.464735
2.0,838,431.825343
0.0,503,432.65374
0.0,519,433.46449
0.0,514,434.276628
0.0,530,435.089633
3.0,1098,436.971447
2.0,818,438.400657
1.0,639,439.413397
0.0,525,440.25189
0.0,525,441.053811
4.0,1125,442.964532
2.0,832,444.351808
1.0,721,445.517148
0.0,517,446.306945
2.0,812,447.690662
0.0,524,448.535361
0.0,512,449.377462
2.0,902,450.85848
0.0,514,451.668517
0.0,508,452.487697
1.0,708,453.64277
7.0,1475,456.112798
2.0,830,457.523493
0.0,539,458.367694
1.0,716,459.552691
4.0,1139,461.439074
2.0,817,462.723774
2.0,763,463.945235
1.0,723,465.097954
6.0,1540,467.745273
0.0,524,468.552936
1.0,700,469.671565
1.0,723,470.847979
0.0,524,471.694489
1.0,695,472.790781
0.0,531,473.617204
1.0,636,474.603796
4.0,1115,476.492753
1.0,639,477.548212
0.0,537,478.390865
1.0,644,479.39484
0.0,515,480.209296
1.0,645,481.240884
8.0,1522,483.846493
1.0,739,485.019487
2.0,749,486.293562
0.0,539,487.109496
0.0,533,487.912758
0.0,516,488.706385
1.0,635,489.728136
2.0,914,491.229306
0.0,517,492.032986
2.0,806,493.310195
3.0,1009,495.024776
3.0,1095,496.857339
2.0,904,498.320266
1.0,629,499.382328
4.0,1224,501.415375
2.0,816,502.763924
1.0,721,504.001086
0.0,511,504.826086
1.0,704,505.97162
1.0,703,507.134532
2.0,872,508.568238
3.0,938,510.120774
0.0,534,510.966509
0.0,509,511.762165
0.0,517,512.595953
0.0,520,513.424344
1.0,627,514.421548
4.0,1224,516.485961
0.0,503,517.305701
2.0,829,518.684336
0.0,512,519.499129
0.0,538,520.354111
3.0,887,521.827103
0.0,541,522.697022
2.0,809,524.063905
1.0,700,525.188171
2.0,809,526.510529
2.0,899,527.994209
0.0,527,528.824496
0.0,508,529.659453
1.0,613,530.677155
1.0,725,531.835251
0.0,526,532.64071
1.0,692,533.748186
2.0,906,535.264207
0.0,512,536.095273
0.0,536,536.949538
0.0,508,537.758026
0.0,525,538.580134
2.0,794,539.907979
0.0,530,540.764604
1.0,735,541.965316
2.0,817,543.276843
4.0,991,544.950519
0.0,538,545.773645
1.0,652,546.826333
1.0,694,548.009475
0.0,523,548.844445
1.0,628,549.871461
0.0,537,550.679997
1.0,646,551.70262
0.0,525,552.539424
0.0,542,553.393967
0.0,523,554.236207
4.0,1133,556.120736
2.0,806,557.444536
0.0,521,558.261684
0.0,516,559.11009
0.0,521,559.952589
0.0,533,560.75043
0.0,524,561.58086
2.0,812,562.886865
2.0,834,564.251728
0.0,515,565.07877
0.0,538,565.932162
2.0,832,567.329823
2.0,729,568.547101
2.0,757,569.799024
0.0,526,570.645849
2.0,807,572.008476
0.0,510,572.844778
0.0,516,573.701852
4.0,1212,575.697605
0.0,536,576.510205
0.0,516,577.323035
0.0,535,578.13881
1.0,606,579.106587
0.0,524,579.922191
1.0,648,580.984374
0.0,499,581.798247
0.0,534,582.651994
0.0,534,583.527775
3.0,950,585.075919
5.0,1404,587.43532
0.0,523,588.268262
0.0,522,589.111447
2.0,817,590.496116
2.0,819,591.809078
1.0,718,592.984998
3.0,853,594.477245
0.0,528,595.309355
0.0,528,596.135037
3.0,959,597.72295
5.0,1410,600.100419
0.0,535,600.91839
1.0,628,601.932254
3.0,1012,603.657412
0.0,508,604.513136
0.0,535,605.352913
2.0,821,606.699649
2.0,813,608.07633
8.0,1866,611.204839
1.0,707,612.374166
0.0,504,613.180365
2.0,821,614.566694
0.0,509,615.397965
2.0,887,616.868399
2.0,822,618.238269
1.0,632,619.242263
0.0,523,620.031576
3.0,1122,621.865174
2.0,821,623.240324
1.0,631,624.326305
0.0,516,625.188643
0.0,527,626.00414
0.0,525,626.829287
2.0,815,628.139946
4.0,1212,630.180598
2.0,825,631.543741
0.0,541,632.358284
2.0,823,633.721245
0.0,535,634.585597
1.0,632,635.617556
4.0,1194,637.722935
0.0,515,638.547158
3.0,1000,640.250482
3.0,945,641.834861
0.0,511,642.635908
3.0,951,644.207162
5.0,1220,646.328241
4.0,1065,648.149769
11.0,2026,651.607574
1.0,720,652.783748
1.0,637,653.847374
0.0,536,654.69402
0.0,516,655.525631
2.0,900,657.051644
1.0,726,658.217468
0.0,522,659.066637
1.0,700,660.254357
0.0,511,661.104078
4.0,1224,663.183346
1.0,635,664.227246
1.0,690,665.405048
0.0,499,666.202966
2.0,916,667.79058
0.0,523,668.628332
2.0,826,669.986612
5.0,1405,672.327965
2.0,829,673.660804
0.0,508,674.464005
2.0,834,675.863012
2.0,821,677.228574
1.0,716,678.385191
0.0,506,679.194465
0.0,531,680.052025
1.0,619,681.070457
2.0,791,682.400794
0.0,535,683.255627
2.0,822,684.6087
0.0,523,685.528549
0.0,509,686.372904
1.0,716,687.558331
2.0,753,688.77877
1.0,633,689.788446
1.0,724,690.965723
1.0,717,692.13904
0.0,525,692.980006
2.0,759,694.232952
0.0,527,695.052865
4.0,1142,696.980344
1.0,619,697.990223
1.0,639,699.05578
0.0,533,699.893226
2.0,806,701.231726
2.0,826,702.576396
2.0,804,703.966182
2.0,840,705.372449
0.0,512,706.201556
3.0,938,707.804029
2.0,914,709.362746
1.0,704,710.539836
0.0,537,711.364829
1.0,639,712.384131
0.0,524,713.236286
0.0,516,714.077647
0.0,533,714.940402
0.0,532,715.758481
4.0,1226,717.807117
0.0,526,718.630001
2.0,814,719.998573
0.0,527,720.849217
5.0,1434,723.25452
0.0,516,724.048368
7.0,1017,725.759017
1.0,620,726.761531
0.0,514,727.587571
3.0,952,729.197428
0.0,543,730.037197
0.0,515,730.873321
0.0,541,731.721424
3.0,1024,733.464473
0.0,519,734.287812
6.0,1346,736.576737
0.0,515,737.429947
0.0,520,738.274663
4.0,1214,740.270466
3.0,1009,741.970035
0.0,524,742.83316
0.0,521,743.649353
0.0,517,744.468526
0.0,536,745.32439
2.0,816,746.649513
5.0,1418,749.073422
0.0,531,749.930884
0.0,517,750.771643
2.0,829,752.15527
0.0,501,752.951922
2.0,912,754.433682
0.0,519,755.265084
3.0,1008,756.942101
3.0,922,758.57914
5.0,1430,761.010399
0.0,531,761.887778
1.0,620,762.937591
2.0,916,764.449483
2.0,808,765.806661
0.0,539,766.635646
0.0,524,767.49824
1.0,720,768.665119
4.0,1296,770.876258
4.0,1204,772.943295
0.0,528,773.783046
5.0,1430,776.240629
1.0,727,777.423838
1.0,696,778.546109
0.0,530,779.393975
2.0,769,780.642887
2.0,819,782.038067
3.0,1093,783.835281
0.0,524,784.704258
0.0,519,785.536864
0.0,515,786.366316
0.0,531,787.206031
0.0,516,788.098588
11.0,1954,791.42013
0.0,523,792.234761
0.0,519,793.07429
0.0,500,793.899241
0.0,524,794.754854
0.0,503,795.592191
2.0,814,796.951155
0.0,519,797.770107
2.0,839,799.119734
3.0,1012,800.810406
0.0,520,801.678466
0.0,536,802.544662
0.0,531,803.375959
1.0,709,804.524268
0.0,525,805.360009
0.0,509,806.183285
1.0,704,807.33059
0.0,543,808.195158
0.0,536,809.042151
1.0,723,810.185964
0.0,532,811.017192
2.0,821,812.374422
0.0,516,813.237995
0.0,535,814.101353
0.0,540,814.962181
0.0,512,815.782995
4.0,1232,817.864585
0.0,528,818.718376
0.0,537,819.590527
0.0,515,820.400018
0.0,524,821.250684
5.0,1398,823.608131
5.0,1399,826.105102
3.0,997,827.79451
10.0,1738,830.816988
7.0,1730,833.761229
0.0,527,834.611336
1.0,723,835.790097
3.0,929,837.352445
0.0,517,838.13846
1.0,695,839.28961
0.0,516,840.13487
3.0,1000,841.83239
4.0,1139,843.713432
0.0,515,844.571191
0.0,537,845.445693
1.0,715,846.640234
2.0,816,847.94741
0.0,521,848.79159
1.0,701,849.939945
6.0,1550,852.61867
2.0,892,854.094375
6.0,1526,856.689779
0.0,528,857.537709
0.0,527,858.372602
4.0,1194,860.378396
0.0,511,861.178503
2.0,811,862.544935
5.0,1345,864.884018
3.0,1097,866.689813
5.0,1434,869.249619
2.0,833,870.646952
10.0,1820,873.727309
0.0,516,874.584114
0.0,537,875.439587
6.0,1622,878.276451
0.0,524,879.145926
1.0,640,880.161558
3.0,1090,882.043529
0.0,516,882.881496
3.0,1015,884.569759
3.0,1025,886.297432
1.0,640,887.344516
5.0,1414,889.809294
2.0,833,891.189776
2.0,751,892.447734
2.0,887,893.951056
4.0,1140,895.833252
0.0,537,896.662467
0.0,516,897.496975
0.0,501,898.35074
3.0,1022,900.08944
6.0,1468,902.589313
3.0,934,904.190305
1.0,632,905.229062
0.0,539,906.100893
1.0,708,907.255036
0.0,534,908.108666
1.0,645,909.168542
0.0,524,910.014465
0.0,528,910.856482
0.0,543,911.714959
0.0,543,912.576926
5.0,1305,914.840564
7.0,1661,917.736977
2.0,827,919.105368
1.0,719,920.274115
0.0,519,921.113752
2.0,801,922.455528
0.0,517,923.277566
0.0,516,924.113086
1.0,717,925.303183
2.0,822,926.683394
9.0,1934,930.02539
6.0,1498,932.594075
2.0,841,934.017774
1.0,725,935.214877
3.0,941,936.826978
2.0,753,938.048802
2.0,821,939.400406
0.0,527,940.235742
5.0,1181,942.280453
1.0,707,943.47707
1.0,655,944.514159
0.0,535,945.363069
0.0,531,946.241684
1.0,641,947.266365
9.0,1522,949.990771
0.0,531,950.842754
2.0,825,952.210057
4.0,1151,954.164684
9.0,1497,956.750785
3.0,877,958.205914
2.0,831,959.555151
3.0,1088,961.404462
9.0,1624,964.22526
0.0,515,965.058069
0.0,524,965.911536
5.0,1296,968.1425
0.0,531,969.00442
7.0,1019,970.73296
2.0,831,972.08881
4.0,1075,973.894478
4.0,1057,975.697483
6.0,1412,978.099059
0.0,526,978.907772
0.0,540,979.765134
0.0,516,980.574579
0.0,540,981.449664
6.0,1321,983.699006
0.0,539,984.551769
9.0,1542,987.2767
2.0,831,988.627278
1.0,708,989.819825
7.0,1003,991.527994
5.0,1272,993.690127
6.0,1516,996.305818
0.0,536,997.15802
0.0,519,998.029327
0.0,519,998.885428
0.0,516,999.731631
6.0,1460,1002.272818
9.0,1640,1005.09117
6.0,1504,1007.632423
7.0,1520,1010.261911
0.0,532,1011.109721
5.0,1414,1013.57309
5.0,1348,1015.899489
0.0,524,1016.788934
0.0,509,1017.606216
0.0,528,1018.433738
6.0,1261,1020.640272
9.0,1640,1023.555723
1.0,619,1024.617054
7.0,1574,1027.311671
10.0,1840,1030.469353
0.0,532,1031.361022
1.0,727,1032.529625
0.0,535,1033.374149
6.0,1614,1036.211751
11.0,1872,1039.528624
4.0,1053,1041.303468
6.0,1534,1043.886702
2.0,824,1045.287457
3.0,873,1046.765246
0.0,515,1047.620029
3.0,1013,1049.378428
0.0,519,1050.334017
3.0,957,1051.970487
0.0,531,1052.825477
0.0,515,1053.684943
0.0,535,1054.52273
0.0,543,1055.375253
0.0,532,1056.259344
3.0,881,1057.739058
5.0,1406,1060.205887
2.0,824,1061.544754
9.0,1710,1064.482033
2.0,852,1065.899608
5.0,1320,1068.221856
8.0,1335,1070.5576
1.0,635,1071.613481
7.0,1650,1074.548772
5.0,1498,1077.127593
3.0,952,1078.730798
3.0,953,1080.352562
0.0,516,1081.175325
5.0,1406,1083.609252
2.0,814,1085.004574
10.0,1459,1087.56607
2.0,932,1089.126438
0.0,536,1089.993426
2.0,898,1091.550855
0.0,542,1092.415813
1.0,708,1093.623547
0.0,522,1094.512444
0.0,535,1095.3757
0.0,528,1096.27578
0.0,528,1097.128504
3.0,879,1098.623852
4.0,1146,1100.578215
3.0,1088,1102.455411
0.0,536,1103.312108
10.0,1469,1105.786817
17.0,2408,1110.039774
6.0,1456,1112.545913
0.0,535,1113.403839
10.0,1997,1116.855321
5.0,1190,1118.900164
0.0,527,1119.786498
0.0,519,1120.634105
2.0,841,1122.042152
10.0,1463,1124.522017
11.0,1836,1127.69874
12.0,2218,1131.618212
2.0,806,1132.992808
2.0,893,1134.495972
7.0,1009,1136.198987
1.0,723,1137.404429
7.0,1678,1140.32155
0.0,516,1141.168617
10.0,1804,1144.338806
4.0,1207,1146.397083
3.0,1036,1148.144146
10.0,1734,1151.114568
4.0,1292,1153.371106
4.0,1059,1155.178752
1.0,695,1156.328892
8.0,1906,1159.606551
9.0,1616,1162.391143
0.0,543,1163.242027
4.0,1135,1165.177729
2.0,828,1166.552335
5.0,1415,1168.956739
11.0,1958,1172.373616
3.0,1016,1174.078004
3.0,1038,1175.856721
11.0,2014,1179.349055
0.0,511,1180.168481
1.0,732,1181.374269
3.0,951,1182.984092
8.0,1199,1185.029918
3.0,936,1186.633321
1.0,643,1187.67117
4.0,999,1189.33873
5.0,1329,1191.661392
5.0,1419,1194.070673
7.0,1538,1196.753362
2.0,819,1198.185026
6.0,1453,1200.703755
9.0,1846,1203.878092
9.0,1404,1206.251929
7.0,1536,1208.836264
6.0,1459,1211.346005
5.0,1420,1213.768447
1.0,710,1214.953779
2.0,832,1216.38877
8.0,1203,1218.444819
10.0,2062,1222.030833
1.0,620,1223.054538
2.0,920,1224.600489
0.0,527,1225.454078
4.0,1127,1227.404661
11.0,2238,1231.357178
7.0,1514,1234.103761
7.0,999,1235.788014
1.0,631,1236.818808
7.0,1768,1239.912807
11.0,1908,1243.323423
1.0,639,1244.382745
0.0,528,1245.229652
2.0,836,1246.614727
0.0,519,1247.488227
3.0,1020,1249.320922
14.0,2302,1253.369808
5.0,1296,1255.615359
2.0,907,1257.121688
19.0,2620,1261.821752
10.0,1738,1264.858425
12.0,2096,1268.47454
11.0,1896,1271.836046
7.0,1020,1273.541214
3.0,1010,1275.254103
12.0,2020,1278.807229
12.0,1984,1282.341779
11.0,1881,1285.651741
2.0,915,1287.153078
3.0,1010,1288.904115
4.0,1231,1291.022455
4.0,1175,1292.989586
8.0,1119,1294.913911
3.0,884,1296.399011
13.0,2118,1300.170129
11.0,1763,1303.183788
6.0,1463,1305.679859
5.0,1312,1307.939711
11.0,1095,1309.839244
1.0,636,1310.86167
8.0,1136,1312.756523
6.0,1518,1315.389023
12.0,1259,1317.588772
11.0,1103,1319.456079
9.0,1323,1321.729459
13.0,2166,1325.440773
9.0,1824,1328.587547
15.0,2008,1332.067951
7.0,1668,1334.98206
9.0,1644,1337.841845
4.0,1073,1339.651216
3.0,1004,1341.370849
7.0,1652,1344.238154
14.0,2655,1348.924967
3.0,1112,1350.877561
10.0,2037,1354.471113
5.0,1187,1356.505842
12.0,2010,1360.108021
3.0,863,1361.555046
10.0,2132,1365.27666
12.0,1303,1367.504983
10.0,1459,1369.995893
4.0,1313,1372.241901
2.0,819,1373.623809
6.0,1745,1376.688658
12.0,2078,1380.370064
9.0,2049,1384.009858
11.0,1087,1385.890624
27.0,2826,1390.84027
4.0,1235,1392.976513
2.0,741,1394.25563
2.0,916,1395.807685
9.0,1323,1398.097399
12.0,2094,1401.763145
10.0,2215,1405.643106
6.0,1303,1407.870266
18.0,2334,1411.968154
9.0,1914,1415.415975
11.0,1111,1417.286068
9.0,1407,1419.776268
9.0,1439,1422.233675
6.0,1548,1424.920323
11.0,1087,1426.793205
7.0,995,1428.491457
11.0,1111,1430.38489
11.0,1904,1433.702656
15.0,2032,1437.290899
8.0,1219,1439.390632
9.0,1636,1442.221296
15.0,2361,1446.323144
17.0,2110,1450.002718
10.0,1575,1452.740648
8.0,2019,1456.249092
11.0,1727,1459.27479
11.0,2128,1463.054127
9.0,1994,1466.541246
13.0,2615,1471.14379
12.0,1294,1473.342883
14.0,2565,1477.917251
14.0,2481,1482.324629
13.0,1873,1485.575472
13.0,1418,1488.018976
19.0,1789,1491.170386
7.0,1674,1494.085409
11.0,1900,1497.400502
13.0,2151,1501.176412
17.0,2408,1505.421999
9.0,1267,1507.572492
12.0,2368,1511.780653
7.0,1577,1514.467599
14.0,1611,1517.25498
10.0,1999,1520.791281
13.0,2344,1524.967929
12.0,2162,1528.837296
6.0,1436,1531.375937
24.0,2703,1536.148058
8.0,1994,1539.644603
15.0,1586,1542.441253
12.0,1306,1544.706862
12.0,1299,1546.954304
12.0,1239,1549.104881
11.0,2396,1553.412725
9.0,1311,1555.727566
12.0,2389,1559.960935
11.0,1716,1562.948893
13.0,2514,1567.404881
18.0,2795,1572.368197
10.0,1972,1575.86887
22.0,1835,1579.085406
18.0,2644,1583.759682
10.0,2123,1587.476583
20.0,3091,1592.980968
7.0,1686,1596.062139
14.0,2658,1600.846344
16.0,2793,1605.774364
12.0,1643,1608.622928
12.0,1922,1612.029574
12.0,1958,1615.521808
12.0,2557,1620.074739
31.0,2810,1625.096281
17.0,2410,1629.375549
12.0,1302,1631.628493
19.0,2968,1636.883382
12.0,1167,1638.893051
17.0,2673,1643.59151
17.0,2090,1647.304461
14.0,2178,1651.178951
7.0,1748,1654.251912
9.0,1932,1657.682153
10.0,2269,1661.736534
7.0,1652,1664.656737
7.0,1703,1667.608219
18.0,1513,1670.297179
7.0,1490,1672.906753
9.0,1327,1675.246014
9.0,2028,1678.856742
17.0,2573,1683.443741
10.0,2118,1687.228907
7.0,999,1688.97876
17.0,1413,1691.449976
12.0,2216,1695.403204
19.0,2742,1700.323048
13.0,2463,1704.681542
23.0,2888,1709.840089
23.0,3180,1715.538763
11.0,1651,1718.497016
13.0,2718,1723.379886
9.0,1255,1725.597542
18.0,2796,1730.610357
15.0,1702,1733.649021
14.0,2537,1738.181131
18.0,2650,1742.897838
18.0,2764,1747.843401
17.0,2468,1752.256393
13.0,2472,1756.677186
26.0,3444,1762.836076
19.0,2075,1766.534738
21.0,3473,1772.759736
11.0,2419,1777.081177
21.0,3172,1782.86948
12.0,2162,1786.706775
28.0,2975,1792.079991
2.0,833,1793.498122
21.0,3662,1800.117634
13.0,2633,1804.838841
22.0,3064,1810.362987
22.0,2872,1815.488782
8.0,1702,1818.499659
18.0,2542,1823.036821
19.0,2183,1826.934007
13.0,2230,1830.932413
28.0,3512,1837.247716
19.0,2805,1842.351444
11.0,2052,1846.018807
16.0,2676,1850.847728
21.0,3219,1856.646981
27.0,3318,1862.619071
19.0,3358,1868.660202
9.0,1697,1871.658516
16.0,2558,1876.281173
14.0,2503,1880.768723
9.0,1912,1884.16271
20.0,2740,1889.055411
28.0,3654,1895.617375
12.0,2318,1899.760146
16.0,2558,1904.320899
35.0,3485,1910.590192
18.0,2961,1915.914518
14.0,1587,1918.679939
19.0,1775,1921.848028
32.0,3801,1928.710303
23.0,3264,1934.616259
22.0,3227,1940.453756
21.0,2677,1945.205488
16.0,2520,1949.7365
28.0,3499,1956.03843
19.0,2702,1960.955727
19.0,3225,1966.844519
29.0,2706,1971.658742
24.0,1819,1974.901319
23.0,3183,1980.598097
18.0,2620,1985.292289
19.0,2727,1990.165916
19.0,2814,1995.188289
17.0,2603,1999.901471
12.0,2442,2004.268687
13.0,2107,2007.975497
25.0,3344,2013.93535
13.0,2467,2018.348088
21.0,3047,2023.831313
28.0,3375,2029.890914
24.0,3148,2035.550372
17.0,2468,2039.957363
23.0,2741,2044.911932
13.0,2234,2048.924289
19.0,2227,2052.912089
29.0,4031,2060.125247
20.0,2601,2064.78805
31.0,3792,2071.598695
34.0,3953,2078.756122
44.0,4336,2086.564779
14.0,2792,2091.527941
