#{"t_start": 1760358203.2166748, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,723,473.066022
0.0,529,473.897925
2.0,829,475.250966
2.0,818,476.609151
1.0,705,477.799977
0.0,539,478.655317
0.0,507,479.432463
0.0,537,480.260545
0.0,528,481.089075
2.0,811,482.41515
0.0,507,483.215891
1.0,621,484.246874
2.0,834,485.624042
0.0,535,486.452455
0.0,525,487.292419
8.0,1488,489.803813
2.0,896,491.286042
10.0,1744,494.214255
0.0,501,495.013184
1.0,719,496.18387
0.0,536,496.998327
2.0,769,498.229669
0.0,521,499.039661
6.0,1607,501.760952
0.0,532,502.606491
0.0,524,503.440103
5.0,1318,505.773945
0.0,516,506.598229
1.0,625,507.619496
1.0,707,508.73966
2.0,826,510.080738
0.0,500,510.896523
3.0,877,512.366608
0.0,534,513.220924
6.0,1698,516.151374
2.0,836,517.527591
4.0,1212,519.624542
0.0,526,520.46535
0.0,535,521.297013
0.0,520,522.104696
0.0,532,522.9572
1.0,739,524.142762
1.0,719,525.311658
1.0,723,526.43255
4.0,1122,528.298915
0.0,523,529.128576
0.0,533,529.955474
0.0,528,530.781562
1.0,615,531.783795
5.0,1322,534.033407
0.0,525,534.86552
2.0,912,536.361911
0.0,520,537.214836
0.0,521,538.029638
2.0,759,539.259305
1.0,616,540.248322
0.0,512,541.082419
1.0,644,542.126012
6.0,1515,544.715122
5.0,1222,546.806537
1.0,628,547.858449
0.0,535,548.725064
0.0,537,549.555733
3.0,1032,551.270515
0.0,505,552.062217
3.0,942,553.681259
0.0,524,554.499075
0.0,532,555.334892
0.0,527,556.141598
0.0,499,556.929067
2.0,830,558.303196
4.0,1206,560.369066
5.0,1400,562.769314
2.0,893,564.257293
0.0,537,565.108796
0.0,527,565.952272
1.0,639,566.99402
0.0,526,567.798167
0.0,508,568.625849
1.0,706,569.78428
0.0,523,570.639436
0.0,522,571.483915
1.0,649,572.480267
1.0,719,573.708517
4.0,1194,575.711668
0.0,507,576.506246
1.0,732,577.672688
10.0,1830,580.799859
0.0,535,581.650659
0.0,517,582.503733
0.0,518,583.32235
4.0,1143,585.285606
3.0,996,586.945214
0.0,507,587.71199
3.0,1023,589.434034
0.0,515,590.265268
1.0,633,591.308372
3.0,889,592.756758
0.0,519,593.589609
0.0,514,594.434044
2.0,816,595.77485
1.0,705,596.946517
3.0,863,598.36836
4.0,1131,600.201785
1.0,655,601.235897
3.0,1094,603.109714
0.0,505,603.917974
5.0,1353,606.28177
1.0,731,607.452179
0.0,541,608.286617
2.0,825,609.635631
0.0,511,610.449222
3.0,875,611.846019
0.0,514,612.645129
1.0,692,613.78054
1.0,689,614.93495
0.0,532,615.776729
0.0,516,616.611364
1.0,700,617.721377
2.0,820,619.13469
2.0,908,620.617012
3.0,927,622.097439
0.0,529,622.930415
0.0,541,623.778238
2.0,912,625.363491
4.0,1075,627.139227
3.0,945,628.72531
2.0,817,630.070067
0.0,516,630.905166
0.0,508,631.699685
3.0,1012,633.386275
1.0,714,634.547186
1.0,627,635.615958
3.0,1104,637.493905
2.0,767,638.827933
2.0,826,640.176437
3.0,1047,641.922001
0.0,499,642.746299
0.0,528,643.578651
0.0,543,644.4176
0.0,512,645.279705
4.0,1196,647.323526
1.0,714,648.486003
0.0,523,649.322797
2.0,806,650.642392
2.0,817,651.964265
1.0,708,653.138301
0.0,502,653.953449
0.0,526,654.810503
0.0,533,655.646664
0.0,541,656.533648
4.0,1210,658.606242
1.0,628,659.68273
1.0,644,660.736235
0.0,520,661.594193
0.0,536,662.430474
0.0,511,663.257588
0.0,532,664.095496
0.0,510,664.917451
1.0,692,666.105563
2.0,761,667.364088
0.0,529,668.193793
0.0,543,669.039668
2.0,834,670.399725
6.0,1624,673.12944
6.0,1604,675.848454
0.0,530,676.692039
0.0,530,677.511258
0.0,531,678.315027
3.0,873,679.780093
3.0,1006,681.506909
0.0,536,682.341904
2.0,822,683.70812
1.0,624,684.743107
2.0,811,686.18526
2.0,828,687.570441
0.0,530,688.398077
2.0,806,689.725086
1.0,696,690.877405
1.0,637,691.915383
1.0,713,693.073657
1.0,719,694.233213
0.0,532,695.086503
0.0,516,695.893635
1.0,727,697.054678
6.0,1373,699.441799
3.0,1009,701.139125
0.0,529,701.981564
2.0,820,703.304125
0.0,507,704.122575
0.0,532,704.972264
3.0,929,706.563107
0.0,527,707.4034
0.0,525,708.240464
0.0,533,709.091112
2.0,825,710.482389
10.0,1836,713.644604
0.0,528,714.486367
0.0,516,715.306484
0.0,529,716.123668
4.0,1210,718.174788
1.0,706,719.36514
1.0,636,720.375457
2.0,803,721.744853
0.0,521,722.536681
0.0,516,723.338971
5.0,1332,725.568489
3.0,949,727.146198
1.0,698,728.325795
1.0,697,729.474678
4.0,1124,731.427964
0.0,520,732.259093
2.0,902,733.733485
0.0,501,734.531339
0.0,507,735.338769
0.0,539,736.17222
0.0,523,736.970197
0.0,532,737.816463
0.0,534,738.675239
5.0,1426,741.063453
0.0,520,741.842636
0.0,540,742.680405
2.0,829,744.06109
0.0,529,744.876185
0.0,523,745.707676
2.0,818,747.04523
2.0,914,748.536398
0.0,508,749.35282
0.0,521,750.215435
0.0,523,751.067331
0.0,501,751.907851
4.0,1214,753.933405
2.0,813,755.299399
3.0,1084,757.118252
2.0,803,758.491223
4.0,1132,760.470958
2.0,822,761.819387
0.0,531,762.686038
2.0,813,764.069818
0.0,528,764.865292
0.0,515,765.685813
4.0,1318,767.965542
2.0,810,769.341323
2.0,823,770.675219
2.0,743,771.910947
0.0,529,772.73609
2.0,833,774.099501
3.0,1002,775.799138
1.0,717,776.974626
0.0,535,777.805404
3.0,1030,779.520353
0.0,524,780.375191
0.0,532,781.209998
0.0,532,782.024199
0.0,512,782.875844
5.0,1332,785.124935
0.0,517,785.98787
0.0,516,786.832746
0.0,520,787.655342
0.0,542,788.532095
0.0,535,789.377891
2.0,813,790.708805
9.0,1616,793.498911
1.0,693,794.693899
2.0,795,796.065077
0.0,536,796.936488
4.0,1210,798.989416
5.0,1418,801.428761
2.0,902,802.981556
0.0,520,803.798315
3.0,1020,805.497949
2.0,833,806.852983
1.0,719,808.029367
0.0,524,808.895674
3.0,1026,810.589235
0.0,539,811.43814
0.0,503,812.260484
0.0,520,813.084676
2.0,822,814.488364
0.0,521,815.348967
0.0,532,816.189128
3.0,921,817.772358
4.0,1206,819.880654
2.0,829,821.242807
0.0,532,822.067429
1.0,724,823.19523
3.0,946,824.77721
0.0,543,825.641184
0.0,524,826.481702
2.0,817,827.819476
0.0,531,828.652194
0.0,540,829.49417
0.0,525,830.319175
0.0,527,831.11789
1.0,720,832.276292
4.0,1204,834.3214
1.0,649,835.374092
0.0,507,836.167583
9.0,1538,838.80948
0.0,519,839.623133
0.0,515,840.438362
3.0,1004,842.149663
4.0,1224,844.165728
0.0,527,845.037228
1.0,628,846.130203
8.0,1498,848.737597
3.0,1007,850.4801
2.0,802,851.801211
0.0,531,852.629314
12.0,1748,855.629092
5.0,1303,857.869017
3.0,1121,859.761858
5.0,1406,862.145931
1.0,625,863.187518
0.0,524,864.019045
1.0,641,865.056349
3.0,1105,866.895482
0.0,532,867.861179
0.0,536,868.66414
0.0,525,869.503755
0.0,521,870.352606
0.0,536,871.220694
6.0,1542,873.794815
0.0,515,874.624626
10.0,1738,877.731584
1.0,724,878.922582
0.0,529,879.783689
4.0,1220,881.840626
3.0,1020,883.614034
2.0,806,884.907498
0.0,499,885.722698
1.0,628,886.738883
1.0,645,887.802415
0.0,535,888.652249
2.0,825,890.039375
7.0,1590,892.819971
9.0,1628,895.618913
6.0,1522,898.253941
3.0,923,899.840262
0.0,543,900.710546
6.0,1607,903.492439
5.0,1426,905.973369
0.0,508,906.823421
0.0,515,907.64237
3.0,885,909.147691
5.0,1406,911.665351
1.0,620,912.716705
2.0,749,913.943193
6.0,1447,916.521437
1.0,709,917.66482
5.0,1402,920.115406
6.0,1464,922.623745
10.0,2016,926.201701
3.0,965,927.830509
8.0,1645,930.671752
0.0,543,931.474483
0.0,517,932.310799
1.0,724,933.51161
1.0,631,934.509943
0.0,519,935.340574
5.0,1410,937.800425
1.0,635,938.804952
9.0,1620,941.620595
1.0,631,942.670065
1.0,716,943.85596
0.0,536,944.694035
1.0,716,945.893674
10.0,1754,948.994196
1.0,714,950.160998
0.0,539,951.016676
5.0,1418,953.440392
0.0,523,954.239972
0.0,523,955.080973
0.0,516,955.925792
1.0,628,956.942147
0.0,540,957.777322
6.0,1451,960.274077
0.0,520,961.109393
5.0,1422,963.569122
2.0,826,964.945818
2.0,817,966.337266
5.0,1294,968.574591
0.0,511,969.418395
3.0,931,971.02593
4.0,1198,973.043134
0.0,543,973.882338
3.0,1014,975.553276
5.0,1191,977.573588
0.0,540,978.407755
3.0,941,980.042842
7.0,1657,982.912557
6.0,1455,985.46874
0.0,531,986.312502
0.0,535,987.167452
5.0,1327,989.471936
11.0,1932,992.884056
0.0,524,993.71311
2.0,748,994.923475
7.0,1003,996.600167
0.0,528,997.458941
8.0,1510,1000.147814
4.0,999,1001.827511
0.0,531,1002.676792
0.0,539,1003.521518
1.0,739,1004.705344
2.0,744,1005.94922
7.0,1008,1007.584242
0.0,532,1008.428266
2.0,839,1009.791451
9.0,1620,1012.658997
2.0,827,1014.061073
0.0,524,1014.906442
1.0,611,1015.904351
0.0,527,1016.794482
0.0,532,1017.658148
0.0,535,1018.502181
1.0,711,1019.671843
2.0,815,1021.052207
4.0,1058,1022.898072
4.0,1017,1024.676141
1.0,719,1025.87102
4.0,1063,1027.664701
0.0,532,1028.506456
5.0,1201,1030.531998
1.0,620,1031.598481
6.0,1536,1034.276736
5.0,1253,1036.461979
4.0,1129,1038.442197
0.0,532,1039.282031
0.0,531,1040.135235
9.0,1644,1042.895959
5.0,1388,1045.285554
3.0,901,1046.784835
0.0,528,1047.624883
0.0,539,1048.486872
0.0,531,1049.329813
0.0,528,1050.299396
4.0,1146,1052.248118
1.0,695,1053.457186
9.0,1624,1056.364311
4.0,1087,1058.221247
4.0,1212,1060.313448
1.0,712,1061.456914
3.0,877,1062.92495
14.0,2024,1066.499029
1.0,617,1067.519005
0.0,523,1068.335724
3.0,965,1069.989449
0.0,516,1070.812042
0.0,516,1071.672891
1.0,632,1072.745195
3.0,889,1074.219358
1.0,712,1075.428645
2.0,809,1076.766575
3.0,939,1078.318643
3.0,1024,1080.103469
5.0,1410,1082.555795
5.0,1430,1084.983202
1.0,648,1086.044654
2.0,757,1087.315161
5.0,1187,1089.342872
0.0,523,1090.208388
1.0,700,1091.413954
3.0,1101,1093.336585
1.0,636,1094.421015
0.0,514,1095.309008
0.0,536,1096.194577
0.0,527,1097.075233
9.0,1419,1099.522455
11.0,1103,1101.407937
1.0,707,1102.577735
1.0,727,1103.784793
13.0,1828,1106.953747
3.0,923,1108.518599
2.0,752,1109.759846
0.0,512,1110.584974
10.0,1739,1113.614153
6.0,1358,1115.928961
0.0,536,1116.779944
3.0,923,1118.330621
4.0,1064,1120.161068
4.0,1073,1122.022048
14.0,2032,1125.554353
7.0,1003,1127.230525
8.0,1794,1130.356734
6.0,1427,1132.803987
4.0,993,1134.499967
7.0,1589,1137.250334
2.0,840,1138.660361
7.0,1553,1141.364981
3.0,895,1142.871223
1.0,628,1143.890951
1.0,719,1145.111832
7.0,1513,1147.680034
2.0,815,1149.076913
16.0,2218,1152.924584
2.0,908,1154.477216
10.0,1714,1157.471582
9.0,1335,1159.692482
5.0,1254,1161.834535
8.0,1769,1164.987842
2.0,743,1166.196281
11.0,1095,1168.043682
3.0,884,1169.523794
3.0,947,1171.085234
11.0,1912,1174.390244
1.0,707,1175.602831
5.0,1516,1178.202097
7.0,1728,1181.173113
4.0,1126,1183.093893
6.0,1605,1185.881656
14.0,2322,1189.96329
2.0,904,1191.437523
1.0,647,1192.48705
3.0,924,1194.034803
1.0,607,1195.048004
0.0,519,1195.885848
3.0,1019,1197.618836
0.0,516,1198.472566
8.0,1707,1201.472942
4.0,1184,1203.446184
8.0,1780,1206.479033
12.0,2084,1210.092553
7.0,1015,1211.811227
5.0,1406,1214.19652
7.0,1004,1215.948184
0.0,543,1216.788597
4.0,1064,1218.600318
9.0,1718,1221.57527
7.0,1819,1224.769787
5.0,1335,1227.075846
0.0,532,1227.93766
13.0,2100,1231.617012
3.0,877,1233.237663
14.0,1934,1236.58136
2.0,768,1237.85476
4.0,1191,1239.907682
0.0,523,1240.778605
0.0,543,1241.635742
15.0,1992,1245.19912
13.0,1775,1248.378163
0.0,535,1249.258043
1.0,646,1250.3203
3.0,891,1251.799165
11.0,1900,1255.098807
9.0,1858,1258.35278
3.0,1088,1260.223297
2.0,828,1261.60155
3.0,974,1263.250368
5.0,1184,1265.272234
11.0,1896,1268.55272
6.0,1594,1271.333201
0.0,540,1272.198873
2.0,768,1273.460561
13.0,1410,1275.937546
4.0,1061,1277.723588
11.0,1107,1279.60997
11.0,1912,1282.972808
6.0,1552,1285.652719
10.0,1607,1288.464235
7.0,1548,1291.129612
4.0,1123,1293.045753
4.0,1212,1295.130832
5.0,1279,1297.344888
4.0,1168,1299.36733
11.0,1858,1302.652547
15.0,2120,1306.314613
12.0,1961,1309.715811
6.0,1391,1312.147461
16.0,1321,1314.427437
17.0,2342,1318.575625
5.0,1244,1320.708693
4.0,1239,1322.846428
18.0,2848,1327.815625
11.0,1904,1331.092613
9.0,1783,1334.166704
4.0,1047,1335.96934
14.0,1507,1338.588866
7.0,1717,1341.555491
5.0,1472,1344.099894
8.0,1204,1346.153395
7.0,1677,1349.015187
2.0,888,1350.55858
5.0,1199,1352.590521
11.0,1719,1355.586684
10.0,1413,1358.028123
10.0,2176,1361.907326
6.0,1534,1364.542318
2.0,826,1365.914779
8.0,1127,1367.810926
4.0,1233,1369.93549
11.0,1888,1373.271168
11.0,1087,1375.15221
0.0,519,1376.004985
5.0,1325,1378.329025
3.0,1020,1380.046182
8.0,1827,1383.254605
3.0,871,1384.737894
11.0,1727,1387.712562
1.0,659,1388.772606
6.0,1608,1391.551444
6.0,1617,1394.41397
0.0,532,1395.281627
12.0,1223,1397.394149
19.0,2253,1401.323594
9.0,2061,1404.934018
10.0,2120,1408.599282
26.0,2584,1413.120457
11.0,1896,1416.557107
6.0,1551,1419.241446
11.0,1103,1421.124584
20.0,2702,1425.886821
11.0,1091,1427.768261
5.0,1187,1429.803925
10.0,1563,1432.498794
4.0,1144,1434.445719
5.0,1212,1436.572732
12.0,1302,1438.797909
14.0,1918,1442.177413
6.0,1543,1444.823367
11.0,1107,1446.649638
20.0,1881,1449.940866
9.0,1874,1453.183529
16.0,2640,1457.888319
4.0,1129,1459.829793
14.0,2092,1463.511581
12.0,1942,1466.874459
11.0,2128,1470.590154
15.0,2978,1475.852877
9.0,2051,1479.578543
17.0,2605,1484.1323
15.0,2230,1488.050362
12.0,2098,1491.801968
13.0,2142,1495.573358
12.0,2141,1499.311165
8.0,1896,1502.609142
6.0,1550,1505.291347
11.0,2219,1509.194921
18.0,2832,1514.176279
13.0,1996,1517.666883
11.0,2090,1521.397096
12.0,2127,1525.130899
11.0,1091,1527.003945
13.0,1439,1529.526161
12.0,1787,1532.688936
11.0,2247,1536.591178
14.0,2547,1541.116604
11.0,1892,1544.470651
8.0,1776,1547.599727
9.0,1980,1551.149096
17.0,2637,1555.853219
19.0,2335,1559.993256
19.0,2965,1565.257167
13.0,2042,1568.872492
11.0,2135,1572.641132
11.0,2266,1576.669983
6.0,1502,1579.249091
7.0,1686,1582.213378
16.0,2343,1586.306607
19.0,2575,1590.847813
13.0,2478,1595.232847
12.0,1167,1597.335979
6.0,1466,1599.958277
6.0,1323,1602.23907
25.0,3956,1609.304434
13.0,2521,1613.821942
12.0,1239,1615.941193
11.0,1996,1619.4805
11.0,1954,1622.936685
22.0,1987,1626.417159
15.0,2342,1630.583721
11.0,1930,1633.996831
16.0,2617,1638.669308
7.0,1726,1641.715567
13.0,1982,1645.17731
19.0,3064,1650.653299
10.0,2248,1654.637273
7.0,1542,1657.311486
24.0,2962,1662.64597
9.0,2194,1666.533114
8.0,1940,1669.96026
6.0,1402,1672.425992
10.0,1902,1675.860972
10.0,2072,1679.542529
13.0,2270,1683.57162
8.0,1192,1685.659857
11.0,1916,1689.041826
8.0,2007,1692.619825
14.0,2296,1696.683326
11.0,2223,1700.643368
14.0,2731,1705.516766
25.0,2876,1710.656968
12.0,1799,1713.822792
30.0,2277,1717.835234
22.0,3300,1723.82584
16.0,2640,1728.600041
16.0,2536,1733.145321
22.0,2718,1737.959458
18.0,2271,1742.00548
20.0,2439,1746.340547
13.0,1303,1748.589393
31.0,3805,1755.391009
20.0,3026,1760.807045
31.0,3805,1767.642089
17.0,2584,1772.286781
24.0,2064,1775.941128
13.0,2313,1780.19619
17.0,2644,1784.958031
16.0,1950,1788.356512
12.0,2240,1792.340201
19.0,1705,1795.40316
24.0,3822,1802.307154
20.0,1837,1805.553627
8.0,1941,1809.004506
17.0,1863,1812.29374
13.0,2139,1816.135229
13.0,2400,1820.415066
19.0,2873,1825.56674
18.0,1970,1829.041463
8.0,1689,1832.066448
13.0,2554,1836.616904
14.0,1539,1839.383135
16.0,2455,1843.77629
16.0,2126,1847.593902
28.0,3030,1853.093205
14.0,2384,1857.337801
14.0,2526,1861.858685
17.0,2541,1866.376455
19.0,2379,1870.610735
24.0,2925,1875.889716
23.0,2773,1880.889901
27.0,3605,1887.373567
16.0,3087,1892.886441
25.0,3072,1898.420502
19.0,3146,1904.09235
17.0,2654,1908.787814
18.0,2011,1912.366096
24.0,3269,1918.252416
21.0,3041,1923.744652
14.0,2656,1928.479159
21.0,1917,1931.875084
24.0,2828,1937.017758
22.0,3113,1942.59653
23.0,2894,1947.799354
22.0,2955,1953.108749
33.0,3376,1959.193742
10.0,2064,1962.883405
13.0,1490,1965.597227
21.0,3150,1971.244194
13.0,1426,1973.779442
17.0,2833,1978.849779
20.0,3129,1984.477934
17.0,2519,1989.01685
26.0,2911,1994.214129
12.0,1671,1997.181866
20.0,2327,2001.34396
24.0,3133,2006.952782
24.0,3780,2013.7068
20.0,3458,2019.994148
17.0,1883,2023.335784
21.0,2125,2027.077474
12.0,1219,2029.183887
39.0,4415,2037.13482
56.0,5674,2047.438157
31.0,3819,2054.315369
32.0,4333,2062.093083
17.0,1966,2065.566782
46.0,4812,2074.225852
25.0,3721,2080.988057
19.0,2066,2084.646577
