#{"t_start": 1760358203.5518162, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,1009,504.833926
0.0,527,505.663206
1.0,710,506.814796
2.0,804,508.150316
2.0,821,509.497269
0.0,540,510.349227
1.0,631,511.389462
0.0,532,512.217214
1.0,630,513.241422
3.0,1026,514.926467
2.0,911,516.4216
0.0,516,517.266065
5.0,1426,519.729949
0.0,523,520.583029
0.0,509,521.366902
0.0,516,522.207829
1.0,635,523.26951
0.0,541,524.096403
0.0,528,524.928335
8.0,1499,527.462719
2.0,821,528.837308
0.0,521,529.678562
1.0,638,530.696463
1.0,713,531.83606
1.0,636,532.856071
4.0,1202,534.907609
3.0,875,536.401305
3.0,1005,538.12065
2.0,818,539.446685
0.0,526,540.283526
1.0,711,541.497943
0.0,513,542.316778
0.0,532,543.112626
1.0,644,544.110746
3.0,1045,545.859678
0.0,542,546.714134
1.0,632,547.756189
1.0,633,548.804298
0.0,501,549.62444
2.0,839,550.991855
2.0,815,552.330016
0.0,520,553.151842
1.0,649,554.209131
3.0,1019,555.895385
1.0,641,556.928891
1.0,653,557.948645
1.0,653,558.982542
0.0,540,559.833993
2.0,813,561.204832
4.0,1218,563.253214
0.0,516,564.041579
0.0,503,564.86176
4.0,1141,566.810717
0.0,515,567.652116
3.0,1006,569.337315
0.0,531,570.197065
2.0,841,571.585005
0.0,515,572.416309
1.0,708,573.611151
10.0,1738,576.550259
12.0,2088,580.170584
0.0,505,580.978476
1.0,625,582.043092
3.0,1013,583.84573
0.0,540,584.649592
3.0,1067,586.438247
4.0,1125,588.324263
1.0,637,589.377228
2.0,769,590.644726
3.0,1104,592.508648
0.0,531,593.330527
0.0,516,594.186052
4.0,1210,596.248686
1.0,655,597.274637
3.0,931,598.786155
2.0,810,600.118562
1.0,731,601.297804
0.0,528,602.125677
0.0,504,602.932774
0.0,525,603.771994
2.0,818,605.172769
0.0,511,605.996787
4.0,1058,607.738592
1.0,628,608.796496
0.0,508,609.594007
4.0,1282,611.731452
2.0,750,612.936804
0.0,532,613.774734
0.0,524,614.632447
0.0,512,615.468719
4.0,1220,617.52304
0.0,525,618.354527
1.0,628,619.366963
1.0,715,620.531098
6.0,1606,623.242031
0.0,530,624.062125
0.0,515,624.959387
1.0,626,625.982784
3.0,992,627.667828
0.0,535,628.491294
0.0,539,629.307954
3.0,1013,630.985107
0.0,500,631.794731
1.0,645,632.805733
1.0,712,633.97643
1.0,660,635.051418
0.0,501,635.871725
0.0,530,636.684779
0.0,536,637.506677
4.0,1127,639.555784
0.0,499,640.358644
2.0,823,641.705326
3.0,1034,643.484921
3.0,1092,645.36147
1.0,724,646.521854
1.0,691,647.668644
2.0,840,649.068812
0.0,533,649.883519
1.0,721,651.041282
3.0,1034,652.726206
1.0,735,653.942713
3.0,1023,655.73869
0.0,532,656.582825
2.0,918,658.090379
0.0,534,658.95035
0.0,514,659.795231
0.0,532,660.66211
0.0,533,661.50854
0.0,511,662.32028
2.0,912,663.853061
0.0,519,664.675004
0.0,526,665.49058
1.0,703,666.66126
0.0,511,667.494072
2.0,918,669.045364
1.0,631,670.048752
2.0,813,671.377193
0.0,507,672.154159
1.0,705,673.268834
0.0,525,674.081756
0.0,520,674.907759
4.0,1153,676.876929
4.0,1055,678.6491
0.0,517,679.486475
0.0,527,680.332018
3.0,1011,682.055775
0.0,523,682.88364
0.0,524,683.736435
1.0,701,684.886622
2.0,824,686.339763
0.0,535,687.166661
1.0,629,688.217935
3.0,1111,690.115403
0.0,523,690.938634
0.0,509,691.783697
3.0,1012,693.50547
1.0,621,694.522035
3.0,1016,696.225805
0.0,503,697.018005
0.0,501,697.825352
1.0,729,699.001242
0.0,512,699.839311
1.0,629,700.862272
2.0,821,702.206819
2.0,823,703.576579
0.0,516,704.433835
0.0,524,705.277781
0.0,541,706.125155
2.0,739,707.380092
1.0,705,708.552756
0.0,515,709.391879
5.0,1434,711.8331
0.0,536,712.664161
0.0,519,713.516316
0.0,524,714.348155
7.0,1742,717.348566
2.0,910,718.905219
1.0,707,720.09179
0.0,527,720.941032
6.0,1549,723.569386
1.0,708,724.712453
1.0,716,725.869287
2.0,837,727.261152
1.0,721,728.459042
0.0,511,729.269826
0.0,533,730.112458
0.0,527,730.937056
3.0,1022,732.6801
3.0,1034,734.395745
5.0,1316,736.658182
3.0,871,738.15192
0.0,516,738.986028
0.0,525,739.801677
6.0,1604,742.530544
5.0,1422,744.9593
1.0,724,746.167884
3.0,1105,747.94927
0.0,521,748.796088
0.0,528,749.646511
2.0,817,751.031386
0.0,531,751.871547
4.0,1210,753.898691
9.0,1616,756.683933
0.0,532,757.487947
0.0,532,758.372785
0.0,519,759.207471
0.0,531,760.019511
2.0,818,761.369083
0.0,515,762.234313
1.0,660,763.319553
2.0,818,764.688254
0.0,505,765.505566
2.0,812,766.84849
2.0,821,768.2234
2.0,844,769.610804
0.0,539,770.444295
0.0,514,771.285548
2.0,841,772.656608
3.0,1108,774.508518
0.0,515,775.304664
0.0,521,776.161818
5.0,1434,778.604859
0.0,540,779.46057
2.0,815,780.848564
1.0,703,782.018897
0.0,507,782.863375
2.0,809,784.154736
0.0,520,785.031143
2.0,811,786.390848
1.0,647,787.459451
4.0,1220,789.548706
0.0,525,790.344816
5.0,1334,792.60335
0.0,533,793.461006
0.0,518,794.292852
0.0,525,795.168013
1.0,709,796.357423
0.0,540,797.205229
8.0,1520,799.755455
2.0,821,801.137985
1.0,717,802.332074
5.0,1338,804.608449
2.0,817,805.978667
3.0,1014,807.714957
2.0,850,809.137918
3.0,1012,810.856161
0.0,507,811.699037
3.0,1012,813.447449
0.0,531,814.295413
3.0,1014,816.030182
0.0,525,816.86735
2.0,809,818.230425
0.0,516,819.08479
0.0,543,819.951728
2.0,809,821.292823
3.0,998,822.958395
2.0,821,824.311932
0.0,532,825.183619
0.0,516,826.026489
1.0,720,827.180364
9.0,1632,830.03466
9.0,1542,832.634489
1.0,724,833.765397
10.0,1746,836.822696
0.0,524,837.654597
10.0,1826,840.808922
3.0,1016,842.502025
3.0,953,844.070792
0.0,521,844.955175
1.0,714,846.151517
0.0,535,846.997638
2.0,813,848.315916
0.0,533,849.164917
0.0,527,849.992564
2.0,824,851.349959
1.0,652,852.402318
3.0,1109,854.233425
1.0,624,855.236849
0.0,519,856.052943
1.0,700,857.20481
4.0,1120,859.115889
5.0,1414,861.503698
5.0,1414,863.982524
3.0,1022,865.713479
1.0,644,866.744546
0.0,507,867.680193
1.0,700,868.824266
3.0,926,870.426136
2.0,801,871.768476
6.0,1448,874.204691
0.0,516,875.072935
0.0,520,875.935217
0.0,536,876.776277
11.0,2020,880.365162
2.0,810,881.73215
2.0,814,883.122849
3.0,954,884.679085
0.0,519,885.536116
7.0,1318,887.814838
0.0,532,888.656971
9.0,1539,891.314628
1.0,647,892.35415
2.0,809,893.72821
2.0,826,895.063625
13.0,1864,898.299933
0.0,516,899.109549
0.0,523,899.966839
7.0,1682,902.902294
0.0,537,903.749161
0.0,519,904.606148
2.0,896,906.132885
4.0,1083,907.975155
1.0,737,909.191541
0.0,520,910.028336
0.0,536,910.891851
0.0,529,911.755113
0.0,516,912.612983
2.0,830,913.936705
0.0,511,914.777438
1.0,721,915.989399
5.0,1322,918.320519
0.0,524,919.130974
1.0,651,920.167932
0.0,521,921.010722
2.0,813,922.367607
2.0,900,923.868729
3.0,995,925.572727
1.0,648,926.621074
6.0,1446,929.12654
0.0,539,929.939731
14.0,1930,933.353366
11.0,1858,936.636548
15.0,2134,940.338223
0.0,519,941.143506
0.0,516,941.997249
0.0,523,942.855217
6.0,1618,945.718084
0.0,508,946.567389
1.0,628,947.575413
0.0,515,948.430863
0.0,532,949.275225
0.0,539,950.107573
1.0,632,951.164188
9.0,1636,953.954946
1.0,719,955.156884
9.0,1628,957.975154
5.0,1163,959.985813
2.0,843,961.362589
6.0,1606,964.136535
2.0,813,965.538765
4.0,1071,967.327425
0.0,524,968.181761
2.0,744,969.474
1.0,706,970.624619
7.0,1600,973.392281
5.0,1242,975.530745
10.0,1605,978.314097
8.0,1616,981.102682
5.0,1120,982.989468
0.0,532,983.791951
1.0,624,984.860648
0.0,528,985.712141
0.0,539,986.566875
6.0,1456,989.098422
1.0,616,990.117938
0.0,540,990.943141
0.0,528,991.798072
0.0,528,992.642842
4.0,1190,994.659825
3.0,1006,996.34475
2.0,819,997.747149
1.0,651,998.840746
5.0,1340,1001.137375
3.0,1010,1002.889759
3.0,945,1004.510138
1.0,641,1005.540484
5.0,1191,1007.523471
6.0,1516,1010.121064
0.0,527,1010.969745
0.0,504,1011.792242
2.0,896,1013.306475
5.0,1346,1015.616926
5.0,1277,1017.877604
2.0,818,1019.262983
0.0,524,1020.102718
2.0,755,1021.355354
0.0,528,1022.190953
0.0,540,1023.055173
1.0,647,1024.137842
8.0,1213,1026.232956
10.0,1902,1029.542245
2.0,843,1030.943885
3.0,943,1032.562624
1.0,621,1033.613416
0.0,512,1034.438592
8.0,1796,1037.612224
0.0,532,1038.489217
11.0,2014,1041.989595
4.0,1228,1044.01609
4.0,1116,1045.950999
6.0,1499,1048.566679
5.0,1319,1050.977263
1.0,652,1052.037796
3.0,889,1053.575824
4.0,1224,1055.723443
0.0,523,1056.607458
4.0,1056,1058.397357
0.0,524,1059.243732
5.0,1426,1061.661952
2.0,773,1062.925427
1.0,636,1063.908355
1.0,636,1064.923299
0.0,519,1065.743338
1.0,639,1066.796379
2.0,749,1068.05761
6.0,1588,1070.882558
2.0,795,1072.253725
4.0,1117,1074.185035
7.0,1553,1076.852813
7.0,1607,1079.663503
3.0,920,1081.226107
0.0,539,1082.07107
6.0,1362,1084.411325
1.0,715,1085.612643
0.0,532,1086.47569
0.0,507,1087.323047
1.0,720,1088.49269
3.0,1034,1090.30539
4.0,1130,1092.292988
0.0,507,1093.132321
1.0,720,1094.365023
2.0,823,1095.789735
2.0,822,1097.227674
0.0,507,1098.043656
10.0,1366,1100.398287
5.0,1330,1102.715804
0.0,527,1103.576491
14.0,2048,1107.09597
5.0,1123,1109.042646
2.0,904,1110.569143
4.0,1073,1112.347852
4.0,1209,1114.427153
4.0,1132,1116.338979
7.0,1636,1119.213216
0.0,524,1120.087487
1.0,720,1121.295154
1.0,716,1122.501837
10.0,1758,1125.497064
11.0,1838,1128.673724
1.0,724,1129.86355
14.0,1642,1132.709101
6.0,1321,1134.975586
4.0,1312,1137.211179
2.0,813,1138.590893
0.0,515,1139.430695
8.0,1191,1141.495321
7.0,1451,1143.982264
12.0,2028,1147.505694
3.0,1106,1149.383249
8.0,1890,1152.656722
6.0,1404,1155.071333
9.0,1636,1157.873765
11.0,1906,1161.156641
1.0,623,1162.185812
1.0,723,1163.350101
2.0,748,1164.636794
13.0,2214,1168.511525
12.0,1231,1170.587862
0.0,539,1171.450324
6.0,1388,1173.79136
3.0,889,1175.315838
4.0,1311,1177.515972
0.0,527,1178.358721
19.0,2757,1183.241028
0.0,501,1184.056787
11.0,2107,1187.69699
0.0,519,1188.535894
6.0,1486,1191.087422
3.0,933,1192.679283
10.0,2063,1196.269647
0.0,515,1197.104796
5.0,1416,1199.57182
2.0,904,1201.080113
14.0,1542,1203.705314
9.0,1810,1206.840631
18.0,2731,1211.612417
13.0,1934,1214.95258
2.0,851,1216.3915
4.0,983,1218.065788
12.0,1306,1220.280852
9.0,1939,1223.693004
2.0,826,1225.082022
1.0,695,1226.253306
13.0,2211,1230.154851
4.0,1142,1232.211389
11.0,1863,1235.429418
16.0,2736,1240.319649
10.0,2098,1244.057915
0.0,527,1244.922898
4.0,1086,1246.747846
0.0,531,1247.619844
0.0,527,1248.513239
0.0,531,1249.372736
9.0,1319,1251.657136
16.0,2336,1255.718778
10.0,1585,1258.470246
1.0,711,1259.641279
4.0,1067,1261.500654
4.0,1130,1263.43014
6.0,1611,1266.224904
3.0,1108,1268.083303
1.0,627,1269.113756
7.0,1686,1272.102671
1.0,736,1273.287932
6.0,1319,1275.556368
3.0,1120,1277.439307
11.0,1087,1279.325179
5.0,1330,1281.607535
0.0,535,1282.464791
0.0,539,1283.346952
9.0,1323,1285.602906
4.0,1227,1287.703059
1.0,715,1288.888179
5.0,1261,1291.081492
13.0,2310,1295.141938
4.0,1171,1297.15545
1.0,639,1298.198752
5.0,1183,1300.254594
11.0,1111,1302.119881
10.0,2046,1305.659082
10.0,2166,1309.492096
13.0,2158,1313.266167
5.0,1459,1315.766794
4.0,991,1317.455517
11.0,1900,1320.792863
11.0,1095,1322.662434
11.0,1888,1325.883867
14.0,2324,1329.958457
10.0,1889,1333.212082
5.0,1281,1335.409635
9.0,1395,1337.838444
9.0,1598,1340.636564
11.0,2299,1344.643572
1.0,720,1345.834243
13.0,2208,1349.692714
6.0,1595,1352.494152
5.0,1169,1354.50109
3.0,939,1356.102182
7.0,1695,1359.105772
13.0,2223,1362.958463
4.0,1230,1365.065127
17.0,2372,1369.247717
9.0,1979,1372.737483
12.0,1866,1376.060134
11.0,1103,1377.932219
5.0,1415,1380.403553
8.0,1852,1383.63504
5.0,1517,1386.300808
14.0,1918,1389.640194
3.0,1133,1391.54577
4.0,1323,1393.868987
18.0,1713,1396.924909
7.0,1003,1398.647774
6.0,1632,1401.43405
11.0,1095,1403.299424
13.0,2504,1407.65268
18.0,2147,1411.383529
11.0,2203,1415.332234
7.0,1601,1418.099381
13.0,2079,1421.759996
4.0,1235,1423.872179
11.0,1896,1427.206701
10.0,2048,1430.830674
8.0,1818,1433.978214
12.0,2096,1437.673945
11.0,1099,1439.548301
11.0,1103,1441.423215
18.0,2916,1446.543961
12.0,2423,1450.764436
16.0,1305,1453.033602
13.0,2247,1456.974684
11.0,1111,1458.841509
12.0,2026,1462.395475
12.0,2530,1466.855932
10.0,2144,1470.597862
11.0,1896,1473.900157
11.0,2181,1477.716155
13.0,2330,1481.875194
13.0,2136,1485.621781
15.0,1711,1488.60647
12.0,1295,1490.862156
9.0,1954,1494.288834
9.0,2070,1497.89141
10.0,2244,1501.82704
13.0,2445,1506.174596
12.0,2092,1509.842958
12.0,2126,1513.551809
14.0,2388,1517.779648
9.0,1984,1521.302521
7.0,1654,1524.161345
6.0,1475,1526.72493
13.0,2072,1530.41484
9.0,1973,1533.862045
12.0,2466,1538.160728
7.0,1506,1540.823512
11.0,1647,1543.679608
17.0,1522,1546.350427
6.0,1465,1548.956119
10.0,2051,1552.604265
11.0,2209,1556.517346
11.0,1099,1558.380759
8.0,1688,1561.346943
18.0,2841,1566.352503
10.0,1607,1569.113997
10.0,2188,1572.962647
14.0,2334,1577.117146
11.0,2084,1580.801509
12.0,2335,1584.952284
10.0,2216,1588.801693
15.0,2812,1593.772522
18.0,2123,1597.641264
13.0,2575,1602.293104
16.0,2626,1606.877158
15.0,2268,1610.853813
16.0,2760,1615.828316
24.0,2814,1620.839864
20.0,3085,1626.312253
19.0,2800,1631.297753
29.0,2635,1635.976201
12.0,2008,1639.516902
12.0,2227,1643.43294
11.0,2298,1647.517553
10.0,2173,1651.373375
12.0,1290,1653.598783
13.0,2276,1657.659379
19.0,1919,1661.066995
7.0,1756,1664.144053
10.0,2182,1668.017395
11.0,1103,1669.917421
10.0,1510,1672.574954
4.0,1119,1674.559197
12.0,1282,1676.830027
16.0,2760,1681.773862
18.0,3063,1687.275056
17.0,2063,1690.991611
7.0,1640,1693.875881
19.0,2303,1697.998088
14.0,2652,1702.741644
15.0,2678,1707.547728
23.0,2940,1712.794
18.0,2964,1718.092334
10.0,1519,1720.797026
13.0,1980,1724.334363
17.0,2645,1729.091625
22.0,2069,1732.767461
17.0,2816,1737.811467
38.0,4120,1745.231097
14.0,1634,1748.080378
25.0,3244,1753.874052
17.0,2763,1758.82655
13.0,2645,1763.543117
12.0,2279,1767.601568
12.0,1808,1770.834416
14.0,2628,1775.50398
20.0,1830,1778.767359
13.0,2583,1783.511398
34.0,3993,1790.678962
21.0,3236,1796.569513
16.0,2391,1800.78015
9.0,1977,1804.290172
12.0,2380,1808.544661
20.0,2234,1812.566308
21.0,3335,1818.587157
20.0,2788,1823.635737
23.0,2950,1828.986909
10.0,2090,1832.713272
14.0,2346,1836.886778
14.0,1555,1839.665187
15.0,2590,1844.328382
19.0,2864,1849.455778
8.0,1841,1852.73919
11.0,2307,1856.839532
4.0,1166,1858.852464
25.0,3125,1864.460215
11.0,1931,1867.908634
15.0,2907,1873.132703
16.0,1906,1876.547058
31.0,3566,1882.947098
15.0,3009,1888.343886
26.0,3321,1894.287565
22.0,3105,1899.894333
15.0,2885,1905.089637
32.0,3949,1912.189132
24.0,2725,1917.034493
11.0,2306,1921.174814
10.0,1990,1924.734516
22.0,2759,1929.672347
18.0,2825,1934.743615
26.0,3196,1940.478389
22.0,2410,1944.747645
20.0,2301,1948.873084
11.0,2074,1952.543417
33.0,3782,1959.413807
25.0,3028,1964.980621
18.0,1425,1967.521152
17.0,2516,1972.028483
21.0,1874,1975.38314
19.0,3316,1981.313708
19.0,2573,1985.952222
22.0,2752,1990.850789
23.0,2936,1996.13344
14.0,2519,2000.660968
14.0,2179,2004.542663
19.0,3106,2010.114629
27.0,2406,2014.364921
22.0,2077,2018.028147
35.0,3903,2025.129404
21.0,2231,2029.100826
25.0,2795,2034.067623
32.0,3520,2040.399264
11.0,2072,2044.108168
23.0,3238,2049.945462
19.0,2714,2054.815291
22.0,3824,2061.659612
19.0,2518,2066.15489
26.0,2732,2070.987405
21.0,3215,2076.73488
27.0,2918,2082.022584
14.0,2565,2086.587724
32.0,3613,2093.096539
34.0,3884,2100.111442
29.0,3824,2106.996942
